date_match,contests,home_team,home_score,away_score,away_team,liverpool_score,at_anfield,season,rest_days
2014-10-28,English League Cup,Liverpool ,2,1,Swansea,V,True,2014 - 2015,3
2014-12-17,English League Cup,AFC Bournemouth ,1,3,Liverpool,V,False,2014 - 2015,3
2015-01-20,English League Cup,Liverpool ,1,1,Chelsea,N,True,2014 - 2015,3
2015-01-27,English League Cup,Chelsea ,1,0,Liverpool,D,False,2014 - 2015,3
