date_match,contests,home_team,home_score,away_score,away_team,liverpool_score,at_anfield,season,rest_days
2014-08-03,International Champions Cup,Liverpool - England ,2,0,AC,V,True,2014 - 2015,6
2014-08-05,International Champions Cup,Manchester United - England ,3,1,Liverpool,D,False,2014 - 2015,2
