date_match,contests,home_team,home_score,away_score,away_team,liverpool_score,at_anfield,season,rest_days
2015-01-05,England FA Cup,AFC Wimbledon ,1,2,Liverpool,V,False,2014 - 2015,4
2015-01-24,England FA Cup,Liverpool ,0,0,Bolton,N,True,2014 - 2015,4
2015-02-04,England FA Cup,Bolton Wanderers ,1,2,Liverpool,V,False,2014 - 2015,4
2015-02-14,England FA Cup,Crystal Palace FC ,1,2,Liverpool,V,False,2014 - 2015,4
2015-03-08,England FA Cup,Liverpool ,0,0,Blackburn,N,True,2014 - 2015,4
2015-04-08,England FA Cup,Blackburn Rovers FC ,0,1,Liverpool,V,False,2014 - 2015,4
2015-04-19,England FA Cup,Aston Villa ,2,1,Liverpool,D,False,2014 - 2015,6
