Pour ChelseaContre Chelsea;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;RÃ©sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
14/10/2017;15:00 (16:00);Premier League;JournÃ©e 8;Sam;ExtÃ©rieur;D;1;2;Crystal Palace;474;604;78.5;10207;3199;167;194;86.1;198;250;79.2;108;142;76.1;1;0.7;11;43;5;1;47;Rapport de match
18/10/2017;19:45 (20:45);Champions Lg;Phase de groupe;Mer;Domicile;N;3;3;it Roma;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
21/10/2017;12:30 (13:30);Premier League;JournÃ©e 9;Sam;Domicile;V;4;2;Watford;379;475;79.8;7284;2470;160;180;88.9;148;175;84.6;63;107;58.9;3;0.6;8;29;4;1;27;Rapport de match
25/10/2017;19:45 (20:45);EFL Cup;QuatriÃ¨me tour;Mer;Domicile;V;2;1;Everton;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
28/10/2017;17:30 (18:30);Premier League;JournÃ©e 10;Sam;ExtÃ©rieur;V;1;0;Bournemouth;576;680;84.7;11309;3352;225;249;90.4;241;271;88.9;98;135;72.6;1;1.0;13;39;20;4;57;Rapport de match
31/10/2017;20:45;Champions Lg;Phase de groupe;Mar;ExtÃ©rieur;D;0;3;it Roma;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
05/11/2017;16:30 (17:30);Premier League;JournÃ©e 11;Dim;Domicile;V;1;0;Manchester Utd;380;488;77.9;7192;2834;164;187;87.7;159;194;82.0;52;92;56.5;1;0.7;13;37;9;3;44;Rapport de match
18/11/2017;15:00 (16:00);Premier League;JournÃ©e 12;Sam;ExtÃ©rieur;V;4;0;West Brom;531;626;84.8;10798;3288;190;218;87.2;244;266;91.7;93;126;73.8;3;1.5;8;41;8;3;53;Rapport de match
22/11/2017;21:00 (18:00);Champions Lg;Phase de groupe;Mer;ExtÃ©rieur;V;4;0;az QarabaÄŸ FK;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
25/11/2017;17:30 (18:30);Premier League;JournÃ©e 13;Sam;ExtÃ©rieur;N;1;1;Liverpool;412;519;79.4;8135;2932;164;184;89.1;190;217;87.6;57;101;56.4;1;0.6;11;27;10;4;37;Rapport de match
29/11/2017;19:45 (20:45);Premier League;JournÃ©e 14;Mer;Domicile;V;1;0;Swansea City;516;636;81.1;9869;2852;213;236;90.3;212;247;85.8;78;116;67.2;0;0.8;15;46;15;2;58;Rapport de match
02/12/2017;12:30 (13:30);Premier League;JournÃ©e 15;Sam;Domicile;V;3;1;Newcastle Utd;647;771;83.9;12386;3594;218;248;87.9;342;384;89.1;74;109;67.9;1;1.8;15;41;19;3;64;Rapport de match
05/12/2017;19:45 (20:45);Champions Lg;Phase de groupe;Mar;Domicile;N;1;1;es AtlÃ©tico Madrid;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
09/12/2017;12:30 (13:30);Premier League;JournÃ©e 16;Sam;ExtÃ©rieur;D;0;1;West Ham;595;706;84.3;10920;3306;233;265;87.9;258;296;87.2;81;113;71.7;0;0.6;12;50;12;1;60;Rapport de match
12/12/2017;20:00 (21:00);Premier League;JournÃ©e 17;Mar;ExtÃ©rieur;V;3;1;Huddersfield;705;793;88.9;13442;3449;262;286;91.6;362;397;91.2;72;95;75.8;3;1.1;9;70;13;5;59;Rapport de match
16/12/2017;15:00 (16:00);Premier League;JournÃ©e 18;Sam;Domicile;V;1;0;Southampton;485;584;83.0;9894;3004;167;198;84.3;222;245;90.6;87;116;75.0;0;1.0;19;42;14;3;50;Rapport de match
20/12/2017;19:45 (20:45);EFL Cup;Quarts de finale;Mer;Domicile;V;2;1;Bournemouth;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
23/12/2017;12:30 (13:30);Premier League;JournÃ©e 19;Sam;ExtÃ©rieur;N;0;0;Everton;608;749;81.2;11788;3367;244;283;86.2;273;314;86.9;84;130;64.6;0;0.6;14;54;12;0;56;Rapport de match
26/12/2017;15:00 (16:00);Premier League;JournÃ©e 20;Mar;Domicile;V;2;0;Brighton;634;731;86.7;12564;3610;218;252;86.5;327;355;92.1;84;113;74.3;2;2.1;21;62;15;2;72;Rapport de match
30/12/2017;15:00 (16:00);Premier League;JournÃ©e 21;Sam;Domicile;V;5;0;Stoke City;611;690;88.6;10790;3432;272;293;92.8;279;299;93.3;51;79;64.6;2;1.4;16;50;5;1;54;Rapport de match
03/01/2018;19:45 (20:45);Premier League;JournÃ©e 22;Mer;ExtÃ©rieur;N;2;2;Arsenal;342;433;79.0;6859;2584;133;148;89.9;146;173;84.4;59;96;61.5;1;2.7;16;22;12;2;38;Rapport de match
06/01/2018;17:30 (18:30);FA Cup;TroisiÃ¨me tour;Sam;ExtÃ©rieur;N;0;0;Norwich City;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
10/01/2018;20:00 (21:00);EFL Cup;Demi-finales;Mer;Domicile;N;0;0;Arsenal;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
13/01/2018;15:00 (16:00);Premier League;JournÃ©e 23;Sam;Domicile;N;0;0;Leicester City;439;552;79.5;8676;2822;167;190;87.9;197;228;86.4;68;113;60.2;0;0.4;14;38;10;1;56;Rapport de match
17/01/2018;19:45 (20:45);FA Cup;TroisiÃ¨me tour;Mer;Domicile;N;1 (5);1 (3);Norwich City;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
20/01/2018;12:30 (13:30);Premier League;JournÃ©e 24;Sam;ExtÃ©rieur;V;4;0;Brighton;489;571;85.6;9560;2908;184;201;91.5;235;255;92.2;67;100;67.0;3;1.2;10;30;9;2;44;Rapport de match
24/01/2018;20:00 (21:00);EFL Cup;Demi-finales;Mer;ExtÃ©rieur;D;1;2;Arsenal;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
28/01/2018;13:30 (14:30);FA Cup;QuatriÃ¨me tour;Dim;Domicile;V;3;0;Newcastle Utd;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
31/01/2018;19:45 (20:45);Premier League;JournÃ©e 25;Mer;Domicile;D;0;3;Bournemouth;561;674;83.2;10882;3506;224;244;91.8;243;281;86.5;84;128;65.6;0;1.1;18;41;15;6;48;Rapport de match
05/02/2018;20:00 (21:00);Premier League;JournÃ©e 26;Lun;ExtÃ©rieur;D;1;4;Watford;444;536;82.8;8619;2340;177;204;86.8;191;207;92.3;65;107;60.7;0;0.6;5;26;6;3;26;Rapport de match
12/02/2018;20:00 (21:00);Premier League;JournÃ©e 27;Lun;Domicile;V;3;0;West Brom;481;578;83.2;9322;3302;192;213;90.1;222;249;89.2;60;96;62.5;2;1.7;18;44;11;2;41;Rapport de match
16/02/2018;20:00 (21:00);FA Cup;CinquiÃ¨me tour;Ven;Domicile;V;4;0;Hull City;;;;;;;;;;;;;;;4;;;;;;;Rapport de match
20/02/2018;19:45 (20:45);Champions Lg;HuitiÃ¨mes de finale;Mar;Domicile;N;1;1;es Barcelona;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
25/02/2018;14:05 (15:05);Premier League;JournÃ©e 28;Dim;ExtÃ©rieur;D;1;2;Manchester Utd;488;587;83.1;9190;2805;204;229;89.1;213;241;88.4;61;96;63.5;1;1.3;12;29;5;0;37;Rapport de match
04/03/2018;16:00 (17:00);Premier League;JournÃ©e 29;Dim;ExtÃ©rieur;D;0;1;Manchester City;327;420;77.9;6448;2094;132;150;88.0;146;176;83.0;46;81;56.8;0;0.1;2;9;4;0;15;Rapport de match
10/03/2018;17:30 (18:30);Premier League;JournÃ©e 30;Sam;Domicile;V;2;1;Crystal Palace;525;629;83.5;10881;2991;204;228;89.5;206;234;88.0;104;143;72.7;1;2.1;21;43;20;5;51;Rapport de match
14/03/2018;20:45;Champions Lg;HuitiÃ¨mes de finale;Mer;ExtÃ©rieur;D;0;3;es Barcelona;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
18/03/2018;16:30 (17:30);FA Cup;Quarts de finale;Dim;ExtÃ©rieur;V;2;1;Leicester City;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
01/04/2018;16:00 (17:00);Premier League;JournÃ©e 32;Dim;Domicile;D;1;3;Tottenham;377;494;76.3;7916;2619;124;155;80.0;190;231;82.3;62;98;63.3;1;0.8;10;32;13;3;39;Rapport de match
08/04/2018;16:30 (17:30);Premier League;JournÃ©e 33;Dim;Domicile;N;1;1;West Ham;524;626;83.7;9299;3626;234;264;88.6;228;263;86.7;56;84;66.7;1;2.1;22;52;18;4;61;Rapport de match
14/04/2018;12:30 (13:30);Premier League;JournÃ©e 34;Sam;ExtÃ©rieur;V;3;2;Southampton;443;567;78.1;8161;2590;186;215;86.5;184;227;81.1;62;97;63.9;2;1.0;14;28;7;1;38;Rapport de match
19/04/2018;19:45 (20:45);Premier League;JournÃ©e 31;Jeu;ExtÃ©rieur;V;2;1;Burnley;534;631;84.6;10199;3325;196;217;90.3;264;289;91.3;66;104;63.5;1;1.2;14;36;16;4;46;Rapport de match
22/04/2018;15:00 (16:00);FA Cup;Demi-finales;Dim;Domicile;V;2;0;Southampton;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
28/04/2018;17:30 (18:30);Premier League;JournÃ©e 36;Sam;ExtÃ©rieur;V;1;0;Swansea City;502;591;84.9;9544;2939;190;218;87.2;232;254;91.3;64;91;70.3;1;1.2;9;32;10;1;36;Rapport de match
06/05/2018;16:30 (17:30);Premier League;JournÃ©e 37;Dim;Domicile;V;1;0;Liverpool;266;373;71.3;5179;2076;114;138;82.6;109;136;80.1;35;81;43.2;1;0.6;10;12;9;3;28;Rapport de match
09/05/2018;19:45 (20:45);Premier League;JournÃ©e 35;Mer;Domicile;N;1;1;Huddersfield;718;855;84.0;14550;4605;236;275;85.8;343;384;89.3;126;158;79.7;0;1.4;18;99;32;4;99;Rapport de match
13/05/2018;15:00 (16:00);Premier League;JournÃ©e 38;Dim;ExtÃ©rieur;D;0;3;Newcastle Utd;490;583;84.0;9460;2631;185;212;87.3;222;251;88.4;69;89;77.5;0;0.7;5;48;7;1;35;Rapport de match
19/05/2018;17:15 (18:15);FA Cup;Finale;Sam;Domicile;V;1;0;Manchester Utd;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
;;;;;;32-13-14;103;58;;18298;22281;82.1;357771;112359;6969;7940;87.8;8331;9493;87.8;2676;4060;65.9;73;39.8;470;1457;416;83;1717;
