Pour ChelseaContre Chelsea;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;R̩sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
02/01/2019;19:45 (20:45);Premier League;Journ̩e 21;Mer;Domicile;N;0;0;Southampton;667;801;83.3;12562;3938;274;314;87.3;297;338;87.9;86;121;71.1;0;1.1;13;65;14;3;66;Rapport de match
05/01/2019;15:00 (16:00);FA Cup;Troisi̬me tour;Sam;Domicile;V;2;0;Nott'ham Forest;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
08/01/2019;20:00 (21:00);EFL Cup;Demi-finales;Mar;Ext̩rieur;D;0;1;Tottenham;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
12/01/2019;17:30 (18:30);Premier League;Journ̩e 22;Sam;Domicile;V;2;1;Newcastle Utd;628;733;85.7;11702;3415;250;288;86.8;289;317;91.2;81;108;75.0;2;1.5;8;46;14;1;55;Rapport de match
19/01/2019;17:30 (18:30);Premier League;Journ̩e 23;Sam;Ext̩rieur;D;0;2;Arsenal;586;683;85.8;11374;3577;253;286;88.5;232;263;88.2;91;119;76.5;0;0.9;12;40;19;4;50;Rapport de match
24/01/2019;19:45 (20:45);EFL Cup;Demi-finales;Jeu;Domicile;V;2 (4);1 (2);Tottenham;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
27/01/2019;18:00 (19:00);FA Cup;Quatri̬me tour;Dim;Domicile;V;3;0;Sheffield Weds;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
30/01/2019;19:45 (20:45);Premier League;Journ̩e 24;Mer;Ext̩rieur;D;0;4;Bournemouth;672;775;86.7;12178;3337;308;334;92.2;276;301;91.7;79;120;65.8;0;0.7;11;67;18;2;62;Rapport de match
02/02/2019;15:00 (16:00);Premier League;Journ̩e 25;Sam;Domicile;V;5;0;Huddersfield;671;767;87.5;11763;4000;296;324;91.4;295;325;90.8;69;89;77.5;4;2.0;17;50;16;1;65;Rapport de match
10/02/2019;16:00 (17:00);Premier League;Journ̩e 26;Dim;Ext̩rieur;D;0;6;Manchester City;491;560;87.7;9267;2430;203;223;91.0;211;227;93.0;70;92;76.1;0;0.7;10;38;14;2;36;Rapport de match
14/02/2019;21:00;Europa Lg;Seizi̬mes de finale;Jeu;Ext̩rieur;V;2;1;se Malm̦;727;796;91.3;13214;3423;319;340;93.8;309;326;94.8;87;109;79.8;2;2.3;10;39;16;6;39;Rapport de match
18/02/2019;19:30 (20:30);FA Cup;Cinqui̬me tour;Lun;Domicile;D;0;2;Manchester Utd;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
21/02/2019;20:00 (21:00);Europa Lg;Seizi̬mes de finale;Jeu;Domicile;V;3;0;se Malm̦;649;734;88.4;12343;3103;294;323;91.0;249;271;91.9;94;117;80.3;2;1.7;10;34;12;3;44;Rapport de match
24/02/2019;16:30 (17:30);EFL Cup;Finale;Dim;Domicile;N;0 (3);0 (4);Manchester City;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
27/02/2019;20:00 (21:00);Premier League;Journ̩e 28;Mer;Domicile;V;2;0;Tottenham;423;530;79.8;7830;2560;210;229;91.7;137;168;81.5;65;102;63.7;1;0.4;8;24;5;1;16;Rapport de match
03/03/2019;14:05 (15:05);Premier League;Journ̩e 29;Dim;Ext̩rieur;V;2;1;Fulham;645;716;90.1;11918;3414;279;305;91.5;288;306;94.1;72;91;79.1;2;1.3;17;45;14;4;55;Rapport de match
07/03/2019;20:00 (21:00);Europa Lg;Huiti̬mes de finale;Jeu;Domicile;V;3;0;ua Dynamo Kyiv;600;683;87.8;12071;3606;205;230;89.1;305;329;92.7;83;106;78.3;2;1.6;9;39;12;1;47;Rapport de match
10/03/2019;14:05 (15:05);Premier League;Journ̩e 30;Dim;Domicile;N;1;1;Wolves;779;890;87.5;13394;3353;390;425;91.8;284;312;91.0;89;121;73.6;1;0.9;14;64;12;3;48;Rapport de match
14/03/2019;19:55 (18:55);Europa Lg;Huiti̬mes de finale;Jeu;Ext̩rieur;V;5;0;ua Dynamo Kyiv;580;666;87.1;10929;3030;234;258;90.7;252;277;91.0;83;112;74.1;5;2.6;11;32;8;3;29;Rapport de match
17/03/2019;16:30 (17:30);Premier League;Journ̩e 31;Dim;Ext̩rieur;D;0;2;Everton;598;711;84.1;11562;3552;247;280;88.2;249;282;88.3;92;123;74.8;0;1.2;15;50;18;3;53;Rapport de match
31/03/2019;14:05 (15:05);Premier League;Journ̩e 32;Dim;Ext̩rieur;V;2;1;Cardiff City;525;636;82.5;8859;3216;258;291;88.7;211;244;86.5;47;79;59.5;2;1.1;17;37;12;3;49;Rapport de match
03/04/2019;19:45 (20:45);Premier League;Journ̩e 27;Mer;Domicile;V;3;0;Brighton;702;776;90.5;11998;3381;350;381;91.9;285;305;93.4;62;79;78.5;3;1.7;13;65;16;5;61;Rapport de match
08/04/2019;20:00 (21:00);Premier League;Journ̩e 33;Lun;Domicile;V;2;0;West Ham;435;525;82.9;7532;2868;208;227;91.6;179;212;84.4;41;67;61.2;2;1.8;14;43;17;0;50;Rapport de match
11/04/2019;21:00;Europa Lg;Quarts de finale;Jeu;Ext̩rieur;V;1;0;cz Slavia Prague;508;613;82.9;9197;3081;216;237;91.1;233;262;88.9;51;88;58.0;1;0.5;6;25;6;2;37;Rapport de match
14/04/2019;16:30 (17:30);Premier League;Journ̩e 34;Dim;Ext̩rieur;D;0;2;Liverpool;348;438;79.5;6154;2296;178;202;88.1;117;143;81.8;47;79;59.5;0;0.9;6;22;10;2;22;Rapport de match
18/04/2019;20:00 (21:00);Europa Lg;Quarts de finale;Jeu;Domicile;V;4;3;cz Slavia Prague;477;567;84.1;9194;3122;187;208;89.9;215;240;89.6;64;95;67.4;3;2.2;7;13;6;2;21;Rapport de match
22/04/2019;20:00 (21:00);Premier League;Journ̩e 35;Lun;Domicile;N;2;2;Burnley;630;752;83.8;11251;3163;302;333;90.7;243;284;85.6;78;111;70.3;2;1.0;15;47;22;3;65;Rapport de match
28/04/2019;16:30 (17:30);Premier League;Journ̩e 36;Dim;Ext̩rieur;N;1;1;Manchester Utd;386;468;82.5;7561;2440;162;180;90.0;161;189;85.2;56;85;65.9;0;0.7;11;28;8;1;30;Rapport de match
02/05/2019;21:00;Europa Lg;Demi-finales;Jeu;Ext̩rieur;N;1;1;de Eint Frankfurt;523;622;84.1;9377;3406;254;279;91.0;203;230;88.3;59;91;64.8;1;0.8;13;43;14;1;61;Rapport de match
05/05/2019;14:00 (15:00);Premier League;Journ̩e 37;Dim;Domicile;V;3;0;Watford;481;575;83.7;8112;2791;250;279;89.6;169;193;87.6;52;84;61.9;3;1.2;13;23;15;3;42;Rapport de match
09/05/2019;20:00 (21:00);Europa Lg;Demi-finales;Jeu;Domicile;V;1 (4);1 (3);de Eint Frankfurt;572;711;80.5;10564;3965;262;303;86.5;204;243;84.0;88;135;65.2;1;0.9;16;41;9;3;43;Rapport de match
12/05/2019;15:00 (16:00);Premier League;Journ̩e 38;Dim;Ext̩rieur;N;0;0;Leicester City;494;581;85.0;9171;2546;225;254;88.6;205;227;90.3;62;91;68.1;0;1.5;13;39;11;4;34;Rapport de match
29/05/2019;23:00 (21:00);Europa Lg;Finale;Mer;Domicile;V;4;1;eng Arsenal;394;464;84.9;6705;2409;203;215;94.4;130;151;86.1;45;74;60.8;3;1.3;14;22;15;2;32;Rapport de match
;;;;;;40-12-11;112;58;;31947;36979;86.4;579049;177178;14508;15955;90.9;13163;14645;89.9;3792;5336;71.1;88;68.4;669;2407;653;120;2537;
