Pour Manchester CityContre Manchester City;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;R̩sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
21/01/2020;19:30 (20:30);Premier League;Journ̩e 24;Mar;Ext̩rieur;V;1;0;Sheffield Utd;560;661;84.7;11443;3202;195;215;90.7;267;308;86.7;90;118;76.3;1;2.1;16;32;10;1;39;Rapport de match
26/01/2020;13:00 (14:00);FA Cup;Quatri̬me tour;Dim;Domicile;V;4;0;Fulham;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
29/01/2020;19:45 (20:45);EFL Cup;Demi-finales;Mer;Domicile;D;0;1;Manchester Utd;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
02/02/2020;16:30 (17:30);Premier League;Journ̩e 25;Dim;Ext̩rieur;D;0;2;Tottenham;632;726;87.1;13075;3346;231;258;89.5;278;305;91.1;119;142;83.8;0;2.0;12;66;15;1;68;Rapport de match
19/02/2020;19:30 (20:30);Premier League;Journ̩e 26;Mer;Domicile;V;2;0;West Ham;830;930;89.2;14846;3765;381;412;92.5;347;376;92.3;84;107;78.5;2;1.9;15;69;17;1;67;Rapport de match
22/02/2020;17:30 (18:30);Premier League;Journ̩e 27;Sam;Ext̩rieur;V;1;0;Leicester City;610;703;86.8;11828;2909;259;281;92.2;257;280;91.8;92;122;75.4;1;1.3;13;33;10;1;38;Rapport de match
26/02/2020;21:00;Champions Lg;Huiti̬mes de finale;Mer;Ext̩rieur;V;2;1;es Real Madrid;544;620;87.7;9863;2721;240;259;92.7;234;255;91.8;60;89;67.4;1;1.4;11;37;6;1;30;Rapport de match
01/03/2020;16:30 (17:30);EFL Cup;Finale;Dim;Terrain neutre;V;2;1;Aston Villa;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
04/03/2020;19:45 (20:45);FA Cup;Cinqui̬me tour;Mer;Ext̩rieur;V;1;0;Sheffield Weds;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
08/03/2020;16:30 (17:30);Premier League;Journ̩e 29;Dim;Ext̩rieur;D;0;2;Manchester Utd;694;801;86.6;13926;3640;248;276;89.9;326;347;93.9;112;156;71.8;0;0.6;6;61;5;1;38;Rapport de match
17/06/2020;20:15 (21:15);Premier League;Journ̩e 28;Mer;Domicile;V;3;0;Arsenal;663;722;91.8;12988;3208;265;282;94.0;284;298;95.3;103;120;85.8;0;2.1;14;41;11;0;46;Rapport de match
22/06/2020;20:00 (21:00);Premier League;Journ̩e 30;Lun;Domicile;V;5;0;Burnley;768;845;90.9;14277;3596;321;347;92.5;356;376;94.7;82;102;80.4;4;1.9;16;46;15;2;58;Rapport de match
25/06/2020;20:15 (21:15);Premier League;Journ̩e 31;Jeu;Ext̩rieur;D;1;2;Chelsea;656;738;88.9;13047;3002;252;270;93.3;295;313;94.2;103;140;73.6;0;0.5;8;58;9;2;49;Rapport de match
28/06/2020;18:30 (19:30);FA Cup;Quarts de finale;Dim;Ext̩rieur;V;2;0;Newcastle Utd;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
02/07/2020;20:15 (21:15);Premier League;Journ̩e 32;Jeu;Domicile;V;4;0;Liverpool;445;527;84.4;8944;3102;157;176;89.2;206;226;91.2;71;102;69.6;2;1.8;11;21;9;2;29;Rapport de match
05/07/2020;19:00 (20:00);Premier League;Journ̩e 33;Dim;Ext̩rieur;D;0;1;Southampton;739;846;87.4;14982;3981;283;315;89.8;329;365;90.1;120;148;81.1;0;1.8;17;56;28;3;73;Rapport de match
08/07/2020;18:00 (19:00);Premier League;Journ̩e 34;Mer;Domicile;V;5;0;Newcastle Utd;800;873;91.6;15396;3692;321;344;93.3;369;398;92.7;105;118;89.0;3;3.1;22;57;26;5;58;Rapport de match
11/07/2020;20:00 (21:00);Premier League;Journ̩e 35;Sam;Ext̩rieur;V;5;0;Brighton;748;840;89.0;14822;3790;296;321;92.2;322;347;92.8;122;151;80.8;4;3.6;20;43;12;2;52;Rapport de match
15/07/2020;18:00 (19:00);Premier League;Journ̩e 36;Mer;Domicile;V;2;1;Bournemouth;668;761;87.8;12837;2841;273;298;91.6;311;339;91.7;78;108;72.2;1;0.7;6;37;11;3;37;Rapport de match
18/07/2020;19:45 (20:45);FA Cup;Demi-finales;Sam;Terrain neutre;D;0;2;Arsenal;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
21/07/2020;18:00 (19:00);Premier League;Journ̩e 37;Mar;Ext̩rieur;V;4;0;Watford;693;785;88.3;13636;3534;270;290;93.1;322;345;93.3;95;132;72.0;2;1.5;18;82;15;1;64;Rapport de match
26/07/2020;16:00 (17:00);Premier League;Journ̩e 38;Dim;Domicile;V;5;0;Norwich City;682;759;89.9;13368;3561;252;280;90.0;318;342;93.0;98;114;86.0;2;2.3;25;67;33;2;77;Rapport de match
07/08/2020;20:00 (21:00);Champions Lg;Huiti̬mes de finale;Ven;Domicile;V;2;1;es Real Madrid;547;636;86.0;11088;3321;207;233;88.8;249;271;91.9;84;120;70.0;1;1.9;17;47;10;0;38;Rapport de match
15/08/2020;20:00 (21:00);Champions Lg;Quarts de finale;Sam;Terrain neutre;D;1;3;fr Lyon;586;684;85.7;11302;3092;212;231;91.8;297;320;92.8;72;111;64.9;1;1.6;9;47;8;1;51;Rapport de match
;;;;;;42-5-12;151;52;;29739;33911;87.7;575245;154587;11793;12871;91.6;13474;14710;91.6;4102;5382;76.2;107;83.4;669;2383;713;112;2438;
