Pour BarcelonaContre Barcelona;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;R̩sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
06/11/2018;21:00;Champions Lg;Phase de groupe;Mar;Ext̩rieur;N;1;1;it Inter;701;792;88.5;12416;3603;321;343;93.6;287;310;92.6;83;115;72.2;1;1.2;19;60;7;0;59;Rapport de match
11/11/2018;16:15;La Liga;Journ̩e 12;Dim;Domicile;D;3;4;Betis;464;553;83.9;8666;3257;212;233;91.0;186;217;85.7;61;87;70.1;2;2.7;16;30;11;1;48;Rapport de match
24/11/2018;20:45;La Liga;Journ̩e 13;Sam;Ext̩rieur;N;1;1;Atl̩tico Madrid;680;758;89.7;11460;3060;328;356;92.1;278;305;91.1;60;76;78.9;1;0.2;2;58;12;0;49;Rapport de match
28/11/2018;21:00;Champions Lg;Phase de groupe;Mer;Ext̩rieur;V;2;1;nl PSV Eindhoven;592;695;85.2;10919;3421;254;287;88.5;242;278;87.1;78;101;77.2;2;1.4;16;40;17;2;45;Rapport de match
02/12/2018;18:30;La Liga;Journ̩e 14;Dim;Domicile;V;2;0;Villarreal;644;716;89.9;11553;3014;304;326;93.3;259;281;92.2;68;86;79.1;2;0.8;11;40;15;3;34;Rapport de match
05/12/2018;21:30;Copa del Rey;Seizi̬mes de finale;Mer;Domicile;V;4;1;Leonesa;;;;;;;;;;;;;;;4;;;;;;;Rapport de match
08/12/2018;20:45;La Liga;Journ̩e 15;Sam;Ext̩rieur;V;4;0;Espanyol;535;617;86.7;9458;3001;253;274;92.3;207;237;87.3;64;91;70.3;2;2.0;12;31;13;1;38;Rapport de match
11/12/2018;21:00;Champions Lg;Phase de groupe;Mar;Domicile;N;1;1;eng Tottenham;471;546;86.3;8780;2654;209;229;91.3;187;209;89.5;66;92;71.7;0;0.7;12;19;2;0;20;Rapport de match
16/12/2018;20:45;La Liga;Journ̩e 16;Dim;Ext̩rieur;V;5;0;Levante;496;562;88.3;8459;3083;235;255;92.2;200;217;92.2;47;68;69.1;4;2.7;12;27;5;0;31;Rapport de match
22/12/2018;18:30;La Liga;Journ̩e 17;Sam;Domicile;V;2;0;Celta Vigo;508;588;86.4;9683;2936;219;242;90.5;187;209;89.5;86;110;78.2;1;0.7;6;33;9;1;36;Rapport de match
06/01/2019;20:45;La Liga;Journ̩e 18;Dim;Ext̩rieur;V;2;1;Getafe;693;765;90.6;12874;3614;318;333;95.5;282;304;92.8;84;108;77.8;0;1.1;7;36;8;2;35;Rapport de match
10/01/2019;21:30;Copa del Rey;Huiti̬mes de finale;Jeu;Ext̩rieur;D;1;2;Levante;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
13/01/2019;18:30;La Liga;Journ̩e 19;Dim;Domicile;V;3;0;Eibar;554;651;85.1;10127;3433;258;279;92.5;223;254;87.8;68;100;68.0;3;1.4;7;23;8;2;27;Rapport de match
17/01/2019;21:30;Copa del Rey;Huiti̬mes de finale;Jeu;Domicile;V;3;0;Levante;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
20/01/2019;20:45;La Liga;Journ̩e 20;Dim;Domicile;V;3;1;Legan̩s;725;828;87.6;13047;3521;326;350;93.1;316;356;88.8;77;100;77.0;2;1.2;10;59;15;2;51;Rapport de match
23/01/2019;21:30;Copa del Rey;Quarts de finale;Mer;Ext̩rieur;D;0;2;Sevilla;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
27/01/2019;16:15;La Liga;Journ̩e 21;Dim;Ext̩rieur;V;2;0;Girona;582;672;86.6;10202;3308;254;280;90.7;261;281;92.9;58;88;65.9;1;1.9;11;35;11;0;46;Rapport de match
30/01/2019;21:30;Copa del Rey;Quarts de finale;Mer;Domicile;V;6;1;Sevilla;;;;;;;;;;;;;;;5;;;;;;;Rapport de match
02/02/2019;18:30;La Liga;Journ̩e 22;Sam;Domicile;N;2;2;Valencia;721;807;89.3;12213;3019;358;384;93.2;297;323;92.0;59;82;72.0;1;0.8;12;63;21;2;44;Rapport de match
06/02/2019;21:00;Copa del Rey;Demi-finales;Mer;Domicile;N;1;1;Real Madrid;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
10/02/2019;20:45;La Liga;Journ̩e 23;Dim;Ext̩rieur;N;0;0;Athletic Club;634;726;87.3;11281;3385;288;309;93.2;278;309;90.0;66;95;69.5;0;0.9;11;45;10;1;42;Rapport de match
16/02/2019;20:45;La Liga;Journ̩e 24;Sam;Domicile;V;1;0;Valladolid;662;742;89.2;11060;3699;336;359;93.6;263;287;91.6;54;72;75.0;0;1.9;16;41;15;2;45;Rapport de match
19/02/2019;21:00;Champions Lg;Huiti̬mes de finale;Mar;Ext̩rieur;N;0;0;fr Lyon;629;718;87.6;10533;3048;317;339;93.5;243;276;88.0;62;85;72.9;0;1.5;15;48;18;3;47;Rapport de match
23/02/2019;16:15;La Liga;Journ̩e 25;Sam;Ext̩rieur;V;4;2;Sevilla;508;602;84.4;8972;2885;237;253;93.7;213;243;87.7;50;86;58.1;3;1.1;12;30;10;2;40;Rapport de match
27/02/2019;21:00;Copa del Rey;Demi-finales;Mer;Ext̩rieur;V;3;0;Real Madrid;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
02/03/2019;20:45;La Liga;Journ̩e 26;Sam;Ext̩rieur;V;1;0;Real Madrid;459;543;84.5;7811;2785;229;248;92.3;178;198;89.9;45;76;59.2;1;1.0;7;32;10;1;37;Rapport de match
09/03/2019;18:30;La Liga;Journ̩e 27;Sam;Domicile;V;3;1;Rayo Vallecano;657;732;89.8;11777;3332;298;322;92.5;285;310;91.9;65;82;79.3;2;1.8;8;59;16;2;48;Rapport de match
13/03/2019;21:00;Champions Lg;Huiti̬mes de finale;Mer;Domicile;V;5;1;fr Lyon;530;611;86.7;9712;3152;235;261;90.0;229;254;90.2;62;83;74.7;3;3.8;15;30;13;1;35;Rapport de match
17/03/2019;20:45;La Liga;Journ̩e 28;Dim;Ext̩rieur;V;4;1;Betis;424;487;87.1;7507;2766;206;225;91.6;161;174;92.5;47;71;66.2;3;2.4;12;28;15;1;32;Rapport de match
30/03/2019;16:15;La Liga;Journ̩e 29;Sam;Domicile;V;2;0;Espanyol;628;725;86.6;10894;3238;318;354;89.8;215;245;87.8;80;102;78.4;1;0.7;8;62;16;3;51;Rapport de match
02/04/2019;21:30;La Liga;Journ̩e 30;Mar;Ext̩rieur;N;4;4;Villarreal;636;713;89.2;11887;2863;258;275;93.8;293;314;93.3;74;103;71.8;2;2.0;10;48;12;0;40;Rapport de match
06/04/2019;20:45;La Liga;Journ̩e 31;Sam;Domicile;V;2;0;Atl̩tico Madrid;686;760;90.3;11827;3707;331;356;93.0;280;304;92.1;65;77;84.4;1;1.7;14;63;20;1;75;Rapport de match
10/04/2019;20:00 (21:00);Champions Lg;Quarts de finale;Mer;Ext̩rieur;V;1;0;eng Manchester Utd;748;825;90.7;13182;3348;341;362;94.2;323;334;96.7;75;110;68.2;0;0.4;3;36;9;0;33;Rapport de match
13/04/2019;16:15;La Liga;Journ̩e 32;Sam;Ext̩rieur;N;0;0;Huesca;596;682;87.4;10755;3066;254;271;93.7;276;305;90.5;59;91;64.8;0;0.8;6;48;7;1;35;Rapport de match
16/04/2019;21:00;Champions Lg;Quarts de finale;Mar;Domicile;V;3;0;eng Manchester Utd;758;825;91.9;12790;3453;359;379;94.7;301;318;94.7;76;93;81.7;1;1.0;8;35;11;0;39;Rapport de match
20/04/2019;20:45;La Liga;Journ̩e 33;Sam;Domicile;V;2;1;Real Sociedad;468;567;82.5;8828;3132;203;217;93.5;188;224;83.9;69;105;65.7;2;0.6;8;34;5;0;33;Rapport de match
23/04/2019;21:30;La Liga;Journ̩e 34;Mar;Ext̩rieur;V;2;0;Alav̩s;719;811;88.7;12850;3090;318;349;91.1;298;321;92.8;89;117;76.1;1;1.6;12;59;17;2;49;Rapport de match
27/04/2019;20:45;La Liga;Journ̩e 35;Sam;Domicile;V;1;0;Levante;561;650;86.3;10119;3171;251;270;93.0;237;265;89.4;62;88;70.5;1;2.0;21;48;16;3;47;Rapport de match
01/05/2019;21:00;Champions Lg;Demi-finales;Mer;Domicile;V;3;0;eng Liverpool;460;542;84.9;8760;2650;199;218;91.3;192;210;91.4;63;100;63.0;2;1.8;8;19;12;3;29;Rapport de match
04/05/2019;20:45;La Liga;Journ̩e 36;Sam;Ext̩rieur;D;0;2;Celta Vigo;592;661;89.6;11344;3063;234;249;94.0;275;297;92.6;76;99;76.8;0;0.5;7;42;2;1;39;Rapport de match
07/05/2019;20:00 (21:00);Champions Lg;Demi-finales;Mar;Ext̩rieur;D;0;4;eng Liverpool;510;624;81.7;9594;3082;211;240;87.9;221;253;87.4;72;114;63.2;0;0.9;6;34;11;1;48;Rapport de match
12/05/2019;18:30;La Liga;Journ̩e 37;Dim;Domicile;V;2;0;Getafe;829;929;89.2;15033;4191;392;429;91.4;326;354;92.1;102;122;83.6;0;1.8;10;59;10;0;60;Rapport de match
19/05/2019;16:15;La Liga;Journ̩e 38;Dim;Ext̩rieur;N;2;2;Eibar;567;656;86.4;10392;3031;257;286;89.9;231;252;91.7;73;99;73.7;2;0.8;5;22;12;3;25;Rapport de match
25/05/2019;21:00;Copa del Rey;Finale;Sam;Terrain neutre;D;1;2;Valencia;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
;;;;;;40-13-7;138;56;;30945;35255;87.8;555164;165011;14153;15358;92.2;12795;14099;90.8;3532;4798;73.6;93;70.6;555;2258;614;75;2232;
