Pour Tottenham HotspurContre Tottenham Hotspur;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;RÃ©sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
05/10/2019;12:30 (13:30);Premier League;JournÃ©e 8;Sam;ExtÃ©rieur;D;0;3;Brighton;470;577;81.5;9028;2268;189;217;87.1;207;240;86.3;67;104;64.4;0;0.6;6;28;4;0;19;Rapport de match
19/10/2019;15:00 (16:00);Premier League;JournÃ©e 9;Sam;Domicile;N;1;1;Watford;608;720;84.4;12308;3287;215;240;89.6;288;318;90.6;97;138;70.3;0;0.5;9;53;13;3;49;Rapport de match
22/10/2019;20:00 (21:00);Champions Lg;Phase de groupe;Mar;Domicile;V;5;0;rs Red Star;579;655;88.4;11298;3317;219;234;93.6;274;298;91.9;77;102;75.5;5;2.8;18;33;17;6;56;Rapport de match
27/10/2019;16:30 (17:30);Premier League;JournÃ©e 10;Dim;ExtÃ©rieur;D;1;2;Liverpool;223;332;67.2;4591;1861;75;101;74.3;108;132;81.8;37;85;43.5;0;0.9;9;17;4;1;18;Rapport de match
03/11/2019;16:30 (17:30);Premier League;JournÃ©e 11;Dim;ExtÃ©rieur;N;1;1;Everton;372;474;78.5;7545;2443;142;180;78.9;160;173;92.5;64;108;59.3;1;0.5;4;16;1;1;24;Rapport de match
06/11/2019;21:00;Champions Lg;Phase de groupe;Mer;ExtÃ©rieur;V;4;0;rs Red Star;636;731;87.0;11857;3209;259;285;90.9;295;317;93.1;76;111;68.5;4;1.9;11;50;16;4;45;Rapport de match
09/11/2019;15:00 (16:00);Premier League;JournÃ©e 12;Sam;Domicile;N;1;1;Sheffield Utd;518;621;83.4;10020;2877;210;240;87.5;226;255;88.6;74;112;66.1;0;0.9;14;30;5;1;39;Rapport de match
23/11/2019;12:30 (13:30);Premier League;JournÃ©e 13;Sam;ExtÃ©rieur;V;3;2;West Ham;385;484;79.5;7462;2528;145;166;87.3;181;201;90.0;54;101;53.5;3;1.3;11;30;5;3;33;Rapport de match
26/11/2019;20:00 (21:00);Champions Lg;Phase de groupe;Mar;Domicile;V;4;2;gr Olympiacos;464;557;83.3;8694;2576;184;200;92.0;221;253;87.4;54;91;59.3;4;1.7;10;26;9;3;33;Rapport de match
30/11/2019;15:00 (16:00);Premier League;JournÃ©e 14;Sam;Domicile;V;3;2;Bournemouth;417;523;79.7;8558;2586;143;163;87.7;204;240;85.0;63;103;61.2;3;2.6;12;35;13;2;45;Rapport de match
04/12/2019;19:30 (20:30);Premier League;JournÃ©e 15;Mer;ExtÃ©rieur;D;1;2;Manchester Utd;414;531;78.0;8533;2211;150;170;88.2;188;215;87.4;73;129;56.6;0;0.2;5;30;4;0;28;Rapport de match
07/12/2019;15:00 (16:00);Premier League;JournÃ©e 16;Sam;Domicile;V;5;0;Burnley;377;476;79.2;7142;2134;155;172;90.1;173;196;88.3;46;96;47.9;5;1.5;10;18;5;1;22;Rapport de match
11/12/2019;21:00;Champions Lg;Phase de groupe;Mer;ExtÃ©rieur;D;1;3;de Bayern MÃ¼nchen;234;321;72.9;4370;1825;117;133;88.0;80;93;86.0;34;79;43.0;0;0.7;5;12;4;2;15;Rapport de match
15/12/2019;14:00 (15:00);Premier League;JournÃ©e 17;Dim;ExtÃ©rieur;V;2;1;Wolves;292;407;71.7;5728;2322;116;138;84.1;129;165;78.2;41;88;46.6;2;0.9;9;21;8;0;33;Rapport de match
22/12/2019;16:30 (17:30);Premier League;JournÃ©e 18;Dim;Domicile;D;0;2;Chelsea;387;505;76.6;7658;2157;147;167;88.0;178;216;82.4;53;97;54.6;0;0.3;4;20;9;1;28;Rapport de match
26/12/2019;12:30 (13:30);Premier League;JournÃ©e 19;Jeu;Domicile;V;2;1;Brighton;418;529;79.0;7747;2406;187;206;90.8;182;218;83.5;45;85;52.9;1;1.0;7;23;10;0;36;Rapport de match
28/12/2019;17:30 (18:30);Premier League;JournÃ©e 20;Sam;ExtÃ©rieur;N;2;2;Norwich City;474;590;80.3;8919;2826;198;226;87.6;216;246;87.8;54;99;54.5;0;1.0;13;58;11;1;44;Rapport de match
01/01/2020;15:00 (16:00);Premier League;JournÃ©e 21;Mer;ExtÃ©rieur;D;0;1;Southampton;390;525;74.3;7467;2206;162;195;83.1;168;203;82.8;54;116;46.6;0;0.1;3;27;5;3;35;Rapport de match
05/01/2020;14:01 (15:01);FA Cup;TroisiÃ¨me tour;Dim;ExtÃ©rieur;N;1;1;Middlesbrough;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
11/01/2020;17:30 (18:30);Premier League;JournÃ©e 22;Sam;Domicile;D;0;1;Liverpool;298;392;76.0;5566;1913;130;146;89.0;130;154;84.4;36;82;43.9;0;1.2;11;18;6;2;21;Rapport de match
14/01/2020;20:05 (21:05);FA Cup;TroisiÃ¨me tour;Mar;Domicile;V;2;1;Middlesbrough;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
18/01/2020;12:30 (13:30);Premier League;JournÃ©e 23;Sam;ExtÃ©rieur;N;0;0;Watford;421;510;82.5;8058;2493;191;210;91.0;161;184;87.5;64;103;62.1;0;1.2;14;37;16;1;44;Rapport de match
22/01/2020;19:30 (20:30);Premier League;JournÃ©e 24;Mer;Domicile;V;2;1;Norwich City;427;533;80.1;8012;2766;205;230;89.1;152;180;84.4;61;95;64.2;1;1.2;11;38;12;3;37;Rapport de match
25/01/2020;15:00 (16:00);FA Cup;QuatriÃ¨me tour;Sam;ExtÃ©rieur;N;1;1;Southampton;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
02/02/2020;16:30 (17:30);Premier League;JournÃ©e 25;Dim;Domicile;V;2;0;Manchester City;264;360;73.3;5117;1501;109;125;87.2;117;138;84.8;32;81;39.5;2;0.3;3;21;5;0;21;Rapport de match
05/02/2020;19:45 (20:45);FA Cup;QuatriÃ¨me tour;Mer;Domicile;V;3;2;Southampton;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
16/02/2020;14:00 (15:00);Premier League;JournÃ©e 26;Dim;ExtÃ©rieur;V;3;2;Aston Villa;312;404;77.2;5831;2263;137;152;90.1;129;153;84.3;40;78;51.3;1;1.4;14;29;9;1;36;Rapport de match
19/02/2020;20:00 (21:00);Champions Lg;HuitiÃ¨mes de finale;Mer;Domicile;D;0;1;de RB Leipzig;364;458;79.5;7124;2365;146;164;89.0;167;194;86.1;43;84;51.2;0;0.6;6;21;7;3;21;Rapport de match
22/02/2020;12:30 (13:30);Premier League;JournÃ©e 27;Sam;ExtÃ©rieur;D;1;2;Chelsea;488;602;81.1;8761;2749;228;256;89.1;190;227;83.7;56;84;66.7;0;0.4;4;26;2;1;25;Rapport de match
01/03/2020;14:00 (15:00);Premier League;JournÃ©e 28;Dim;Domicile;D;2;3;Wolves;538;646;83.3;10577;3042;210;233;90.1;245;282;86.9;74;110;67.3;1;0.6;8;34;12;6;36;Rapport de match
04/03/2020;19:45 (20:45);FA Cup;CinquiÃ¨me tour;Mer;Domicile;D;1 (2);1 (3);Norwich City;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
07/03/2020;17:30 (18:30);Premier League;JournÃ©e 29;Sam;ExtÃ©rieur;N;1;1;Burnley;384;509;75.4;7224;2330;162;188;86.2;162;186;87.1;51;113;45.1;0;0.3;7;27;7;1;36;Rapport de match
10/03/2020;21:00;Champions Lg;HuitiÃ¨mes de finale;Mar;ExtÃ©rieur;D;0;3;de RB Leipzig;393;510;77.1;7186;2497;166;193;86.0;184;212;86.8;36;78;46.2;0;0.3;4;25;4;1;30;Rapport de match
19/06/2020;20:15 (21:15);Premier League;JournÃ©e 30;Ven;Domicile;N;1;1;Manchester Utd;295;406;72.7;5748;2199;122;143;85.3;123;159;77.4;45;88;51.1;1;0.2;6;21;5;1;25;Rapport de match
23/06/2020;20:15 (21:15);Premier League;JournÃ©e 31;Mar;Domicile;V;2;0;West Ham;592;697;84.9;11220;3409;219;246;89.0;294;322;91.3;66;103;64.1;1;1.5;14;48;18;3;62;Rapport de match
02/07/2020;18:00 (19:00);Premier League;JournÃ©e 32;Jeu;ExtÃ©rieur;D;1;3;Sheffield Utd;564;691;81.6;11397;3201;213;240;88.8;257;295;87.1;84;127;66.1;1;0.9;5;36;8;1;42;Rapport de match
06/07/2020;20:00 (21:00);Premier League;JournÃ©e 33;Lun;Domicile;V;1;0;Everton;366;463;79.0;7161;2148;151;167;90.4;144;168;85.7;57;94;60.6;0;0.2;6;29;4;0;27;Rapport de match
09/07/2020;18:00 (19:00);Premier League;JournÃ©e 34;Jeu;ExtÃ©rieur;N;0;0;Bournemouth;440;537;81.9;8832;2451;182;202;90.1;174;195;89.2;77;118;65.3;0;0.3;4;26;13;0;40;Rapport de match
12/07/2020;16:30 (17:30);Premier League;JournÃ©e 35;Dim;Domicile;V;2;1;Arsenal;315;404;78.0;6637;2300;119;132;90.2;135;158;85.4;57;101;56.4;1;1.2;13;27;4;0;16;Rapport de match
15/07/2020;18:00 (19:00);Premier League;JournÃ©e 36;Mer;ExtÃ©rieur;V;3;1;Newcastle Utd;409;494;82.8;7555;2527;181;199;91.0;158;184;85.9;57;90;63.3;2;0.8;6;27;7;2;26;Rapport de match
19/07/2020;16:00 (17:00);Premier League;JournÃ©e 37;Dim;Domicile;V;3;0;Leicester City;213;304;70.1;4552;1670;89;105;84.8;71;85;83.5;48;92;52.2;2;0.5;7;9;4;1;15;Rapport de match
26/07/2020;16:00 (17:00);Premier League;JournÃ©e 38;Dim;ExtÃ©rieur;N;1;1;Crystal Palace;418;515;81.2;8468;2850;175;195;89.7;172;203;84.7;66;103;64.1;1;0.4;4;30;4;1;28;Rapport de match
;;;;;;21-14-17;88;71;;19346;23991;80.6;373770;115249;7866;8853;88.9;8508;9758;87.2;2656;4514;58.8;58;41.0;399;1379;375;73;1542;
