Pour LiverpoolContre Liverpool;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;R̩sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
12/08/2017;12:30 (13:30);Premier League;Journ̩e 1;Sam;Ext̩rieur;N;3;3;Watford;369;505;73.1;7714;2721;119;148;80.4;183;219;83.6;61;116;52.6;2;1.3;10;22;11;1;30;Rapport de match
15/08/2017;20:45;Champions Lg;Tour de barrages;Mar;Ext̩rieur;V;2;1;de Hoffenheim;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
19/08/2017;15:00 (16:00);Premier League;Journ̩e 2;Sam;Domicile;V;1;0;Crystal Palace;616;739;83.4;12019;3651;229;260;88.1;286;324;88.3;90;128;70.3;0;1.3;14;61;13;4;56;Rapport de match
23/08/2017;19:45 (20:45);Champions Lg;Tour de barrages;Mer;Domicile;V;4;2;de Hoffenheim;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
27/08/2017;16:00 (17:00);Premier League;Journ̩e 3;Dim;Domicile;V;4;0;Arsenal;424;529;80.2;8403;2502;146;168;86.9;218;244;89.3;54;104;51.9;3;1.7;14;34;12;4;33;Rapport de match
09/09/2017;12:30 (13:30);Premier League;Journ̩e 4;Sam;Ext̩rieur;D;0;5;Manchester City;309;405;76.3;5946;1988;117;140;83.6;143;167;85.6;42;83;50.6;0;0.6;3;14;5;0;20;Rapport de match
13/09/2017;19:45 (20:45);Champions Lg;Phase de groupe;Mer;Domicile;N;2;2;es Sevilla;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
16/09/2017;15:00 (16:00);Premier League;Journ̩e 5;Sam;Domicile;N;1;1;Burnley;598;715;83.6;10783;3617;252;270;93.3;263;301;87.4;67;110;60.9;1;2.1;32;49;20;4;71;Rapport de match
19/09/2017;19:45 (20:45);EFL Cup;Troisi̬me tour;Mar;Ext̩rieur;D;0;2;Leicester City;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
23/09/2017;17:30 (18:30);Premier League;Journ̩e 6;Sam;Ext̩rieur;V;3;2;Leicester City;358;519;69.0;6750;2724;151;194;77.8;153;207;73.9;48;98;49.0;2;1.3;19;36;12;2;44;Rapport de match
