Pour Tottenham HotspurContre Tottenham Hotspur;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;R̩sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
01/04/2018;16:00 (17:00);Premier League;Journ̩e 32;Dim;Ext̩rieur;V;3;1;Chelsea;445;546;81.5;8750;2815;157;175;89.7;225;265;84.9;59;92;64.1;2;0.7;8;31;5;1;43;Rapport de match
07/04/2018;15:00 (16:00);Premier League;Journ̩e 33;Sam;Ext̩rieur;V;2;1;Stoke City;456;566;80.6;8894;3173;169;192;88.0;219;255;85.9;63;107;58.9;2;1.1;10;33;11;1;52;Rapport de match
14/04/2018;19:45 (20:45);Premier League;Journ̩e 34;Sam;Domicile;D;1;3;Manchester City;383;499;76.8;7436;2411;151;177;85.3;161;194;83.0;59;107;55.1;0;0.4;5;36;8;2;30;Rapport de match
17/04/2018;19:45 (20:45);Premier League;Journ̩e 35;Mar;Ext̩rieur;N;1;1;Brighton;562;680;82.6;10252;3140;220;252;87.3;287;323;88.9;51;92;55.4;1;1.0;12;58;10;2;54;Rapport de match
21/04/2018;17:15 (18:15);FA Cup;Demi-finales;Sam;Ext̩rieur;D;1;2;Manchester Utd;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
30/04/2018;20:00 (21:00);Premier League;Journ̩e 36;Lun;Domicile;V;2;0;Watford;492;601;81.9;10026;3217;190;222;85.6;204;235;86.8;91;122;74.6;2;1.3;13;46;12;2;46;Rapport de match
05/05/2018;15:00 (16:00);Premier League;Journ̩e 37;Sam;Ext̩rieur;D;0;1;West Brom;527;645;81.7;11399;3271;161;190;84.7;261;297;87.9;96;133;72.2;0;1.0;13;62;20;4;62;Rapport de match
09/05/2018;20:00 (21:00);Premier League;Journ̩e 31;Mer;Domicile;V;1;0;Newcastle Utd;467;591;79.0;10209;3106;126;148;85.1;246;278;88.5;87;136;64.0;1;0.8;9;48;12;3;49;Rapport de match
13/05/2018;15:00 (16:00);Premier League;Journ̩e 38;Dim;Domicile;V;5;4;Leicester City;379;477;79.5;7616;2497;154;175;88.0;155;185;83.8;65;103;63.1;4;1.7;10;37;8;2;34;Rapport de match
;;;;;;33-12-10;114;53;;18720;23034;81.3;370020;117295;6979;7983;87.4;8605;9883;87.1;2822;4364;64.7;84;47.7;454;1677;410;82;1820;
