Pour Manchester UnitedContre Manchester United;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;R̩sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
31/10/2017;19:45 (20:45);Champions Lg;Phase de groupe;Mar;Domicile;V;2;0;pt Benfica;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
05/11/2017;16:30 (17:30);Premier League;Journ̩e 11;Dim;Ext̩rieur;D;0;1;Chelsea;293;389;75.3;5581;1869;128;149;85.9;112;137;81.8;46;86;53.5;0;0.7;4;29;5;0;27;Rapport de match
18/11/2017;17:30 (18:30);Premier League;Journ̩e 12;Sam;Domicile;V;4;1;Newcastle Utd;565;682;82.8;10581;3039;257;274;93.8;206;242;85.1;87;133;65.4;4;2.7;13;36;16;3;41;Rapport de match
22/11/2017;20:45;Champions Lg;Phase de groupe;Mer;Ext̩rieur;D;0;1;ch Basel;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
25/11/2017;15:00 (16:00);Premier League;Journ̩e 13;Sam;Domicile;V;1;0;Brighton;481;596;80.7;9335;2735;180;204;88.2;245;277;88.4;55;98;56.1;0;0.8;11;42;6;3;31;Rapport de match
28/11/2017;20:00 (21:00);Premier League;Journ̩e 14;Mar;Ext̩rieur;V;4;2;Watford;272;378;72.0;5713;2199;115;132;87.1;91;120;75.8;57;102;55.9;3;0.9;12;22;8;0;26;Rapport de match
02/12/2017;17:30 (18:30);Premier League;Journ̩e 15;Sam;Ext̩rieur;V;3;1;Arsenal;149;225;66.2;3063;1386;57;73;78.1;70;94;74.5;21;49;42.9;3;1.8;5;13;5;1;15;Rapport de match
05/12/2017;19:45 (20:45);Champions Lg;Phase de groupe;Mar;Domicile;V;2;1;ru CSKA Moscow;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
10/12/2017;16:30 (17:30);Premier League;Journ̩e 16;Dim;Domicile;D;1;2;Manchester City;239;344;69.5;5113;1679;90;110;81.8;90;122;73.8;56;103;54.4;0;0.6;5;15;5;2;15;Rapport de match
13/12/2017;20:00 (21:00);Premier League;Journ̩e 17;Mer;Domicile;V;1;0;Bournemouth;487;589;82.7;8800;2442;223;243;91.8;186;213;87.3;62;104;59.6;1;0.6;6;31;9;3;35;Rapport de match
17/12/2017;14:15 (15:15);Premier League;Journ̩e 18;Dim;Ext̩rieur;V;2;1;West Brom;520;634;82.0;9649;3143;246;272;90.4;195;223;87.4;69;118;58.5;2;0.6;6;40;9;2;34;Rapport de match
20/12/2017;20:00 (21:00);EFL Cup;Quarts de finale;Mer;Ext̩rieur;D;1;2;Bristol City;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
23/12/2017;19:45 (20:45);Premier League;Journ̩e 19;Sam;Ext̩rieur;N;2;2;Leicester City;372;471;79.0;6282;2413;185;212;87.3;134;163;82.2;37;69;53.6;1;1.4;14;30;13;2;41;Rapport de match
26/12/2017;15:00 (16:00);Premier League;Journ̩e 20;Mar;Domicile;N;2;2;Burnley;589;729;80.8;10806;3489;271;308;88.0;222;266;83.5;81;128;63.3;1;1.7;18;45;18;7;55;Rapport de match
30/12/2017;17:30 (18:30);Premier League;Journ̩e 21;Sam;Domicile;N;0;0;Southampton;432;533;81.1;8041;2684;184;205;89.8;181;207;87.4;56;94;59.6;0;0.9;12;44;15;4;53;Rapport de match
01/01/2018;17:30 (18:30);Premier League;Journ̩e 22;Lun;Ext̩rieur;V;2;0;Everton;509;618;82.4;8729;2816;238;266;89.5;198;234;84.6;53;85;62.4;2;1.0;16;32;9;0;50;Rapport de match
05/01/2018;20:00 (21:00);FA Cup;Troisi̬me tour;Ven;Domicile;V;2;0;Derby County;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
15/01/2018;20:00 (21:00);Premier League;Journ̩e 23;Lun;Domicile;V;3;0;Stoke City;555;628;88.4;10052;2862;242;261;92.7;238;257;92.6;64;89;71.9;3;1.1;14;35;13;3;49;Rapport de match
20/01/2018;15:00 (16:00);Premier League;Journ̩e 24;Sam;Ext̩rieur;V;1;0;Burnley;386;503;76.7;6739;2501;191;214;89.3;127;157;80.9;49;99;49.5;1;0.9;10;28;8;1;36;Rapport de match
26/01/2018;19:55 (20:55);FA Cup;Quatri̬me tour;Ven;Ext̩rieur;V;4;0;Yeovil Town;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
31/01/2018;20:00 (21:00);Premier League;Journ̩e 25;Mer;Ext̩rieur;D;0;2;Tottenham;405;520;77.9;7793;2984;190;215;88.4;143;177;80.8;59;105;56.2;0;0.4;5;24;8;0;23;Rapport de match
03/02/2018;15:00 (16:00);Premier League;Journ̩e 26;Sam;Domicile;V;2;0;Huddersfield;707;816;86.6;12776;3634;289;320;90.3;307;336;91.4;86;112;76.8;1;0.5;9;64;18;2;67;Rapport de match
11/02/2018;14:15 (15:15);Premier League;Journ̩e 27;Dim;Ext̩rieur;D;0;1;Newcastle Utd;520;663;78.4;10282;3354;225;257;87.5;194;235;82.6;91;140;65.0;0;1.6;10;44;13;4;45;Rapport de match
17/02/2018;17:30 (18:30);FA Cup;Cinqui̬me tour;Sam;Ext̩rieur;V;2;0;Huddersfield;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
21/02/2018;20:45;Champions Lg;Huiti̬mes de finale;Mer;Ext̩rieur;N;0;0;es Sevilla;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
25/02/2018;14:05 (15:05);Premier League;Journ̩e 28;Dim;Domicile;V;2;1;Chelsea;372;465;80.0;6819;2310;170;188;90.4;143;168;85.1;51;86;59.3;2;1.4;9;36;9;4;33;Rapport de match
05/03/2018;20:00 (21:00);Premier League;Journ̩e 29;Lun;Ext̩rieur;V;3;2;Crystal Palace;549;679;80.9;9617;3303;234;276;84.8;235;263;89.4;58;98;59.2;1;1.4;13;48;12;1;57;Rapport de match
10/03/2018;12:30 (13:30);Premier League;Journ̩e 30;Sam;Domicile;V;2;1;Liverpool;207;309;67.0;4103;1700;90;111;81.1;74;104;71.2;35;77;45.5;1;0.5;3;19;7;2;24;Rapport de match
13/03/2018;19:45 (20:45);Champions Lg;Huiti̬mes de finale;Mar;Domicile;D;1;2;es Sevilla;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
17/03/2018;19:45 (20:45);FA Cup;Quarts de finale;Sam;Domicile;V;2;0;Brighton;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
31/03/2018;15:00 (16:00);Premier League;Journ̩e 32;Sam;Domicile;V;2;0;Swansea City;680;774;87.9;11930;3455;304;322;94.4;273;305;89.5;79;110;71.8;1;1.6;11;40;16;4;53;Rapport de match
07/04/2018;17:30 (18:30);Premier League;Journ̩e 33;Sam;Ext̩rieur;V;3;2;Manchester City;261;340;76.8;4445;1688;144;163;88.3;72;82;87.8;33;70;47.1;3;0.9;5;12;4;1;14;Rapport de match
15/04/2018;16:00 (17:00);Premier League;Journ̩e 34;Dim;Domicile;D;0;1;West Brom;652;764;85.3;11348;3182;297;334;88.9;270;302;89.4;66;98;67.3;0;0.8;11;55;9;1;58;Rapport de match
18/04/2018;19:45 (20:45);Premier League;Journ̩e 35;Mer;Ext̩rieur;V;2;0;Bournemouth;484;584;82.9;8968;2953;210;240;87.5;192;219;87.7;64;96;66.7;2;1.7;9;37;10;1;45;Rapport de match
21/04/2018;17:15 (18:15);FA Cup;Demi-finales;Sam;Domicile;V;2;1;Tottenham;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
29/04/2018;16:30 (17:30);Premier League;Journ̩e 36;Dim;Domicile;V;2;1;Arsenal;554;651;85.1;9990;2744;218;241;90.5;238;265;89.8;71;107;66.4;1;0.8;7;37;15;4;48;Rapport de match
04/05/2018;20:00 (21:00);Premier League;Journ̩e 37;Ven;Ext̩rieur;D;0;1;Brighton;614;703;87.3;11448;3429;263;286;92.0;280;301;93.0;68;106;64.2;0;0.6;12;37;12;2;51;Rapport de match
10/05/2018;19:45 (20:45);Premier League;Journ̩e 31;Jeu;Ext̩rieur;N;0;0;West Ham;539;627;86.0;8971;2663;257;280;91.8;217;236;91.9;47;75;62.7;0;0.7;15;49;6;2;34;Rapport de match
13/05/2018;15:00 (16:00);Premier League;Journ̩e 38;Dim;Domicile;V;1;0;Watford;392;501;78.2;7366;2910;177;208;85.1;142;169;84.0;64;101;63.4;1;0.7;5;41;6;0;41;Rapport de match
19/05/2018;17:15 (18:15);FA Cup;Finale;Sam;Ext̩rieur;D;0;1;Chelsea;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
;;;;;;37-7-12;101;40;;17317;21333;81.2;319442;103773;7663;8580;89.3;6937;8048;86.2;2254;3751;60.1;77;41.9;379;1323;371;82;1471;
