date_match,contests,home_team,home_score,away_score,away_team,liverpool_score,at_anfield,season,rest_days
2014-01-05,England FA Cup,Liverpool ,2,0,Oldham,V,True,2013 - 2014,4
2014-01-25,England FA Cup,AFC Bournemouth ,0,2,Liverpool,V,False,2013 - 2014,7
2014-02-16,England FA Cup,Arsenal FC ,2,1,Liverpool,D,False,2013 - 2014,4
