Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,KP,1/3,PPA,CrsPA,Prog
2019-02-09,16:15,La Liga,Matchweek 23,Sat,Away,W,3,1,Atlético Madrid,508,600,84.7,8798,2817,283,311,91.0,150,167,89.8,70,98,71.4,1,0.6,8,25,9,4,29
2019-02-13,21:00,Champions Lg,Round of 16,Wed,Away,W,2,1,nl Ajax,466,559,83.4,9195,3223,211,233,90.6,168,195,86.2,80,109,73.4,2,1.3,9,17,2,1,24
2019-02-17,12:00,La Liga,Matchweek 24,Sun,Home,L,1,2,Girona,457,554,82.5,8278,3008,215,234,91.9,172,199,86.4,62,100,62.0,1,1.2,15,41,10,1,42
2019-02-24,20:45,La Liga,Matchweek 25,Sun,Away,W,2,1,Levante,492,575,85.6,8864,2505,240,257,93.4,178,193,92.2,65,102,63.7,0,1.0,16,34,8,2,31
2019-02-27,21:00,Copa del Rey,Semi-finals,Wed,Home,L,0,3,Barcelona,,,,,,,,,,,,,,,0,,,,,,
2019-03-02,20:45,La Liga,Matchweek 26,Sat,Home,L,0,1,Barcelona,424,513,82.7,7692,2641,196,213,92.0,162,187,86.6,57,87,65.5,0,0.8,13,34,11,3,33
2019-03-05,21:00,Champions Lg,Round of 16,Tue,Home,L,1,4,nl Ajax,449,573,78.4,9401,3017,179,213,84.0,177,207,85.5,89,136,65.4,1,2.0,16,32,12,3,29
2019-03-10,20:45,La Liga,Matchweek 27,Sun,Away,W,4,1,Valladolid,518,593,87.4,8880,2605,273,286,95.5,171,185,92.4,64,99,64.6,3,1.2,11,29,9,0,33
2019-03-16,16:15,La Liga,Matchweek 28,Sat,Home,W,2,0,Celta Vigo,513,589,87.1,9151,2929,258,277,93.1,183,203,90.1,66,90,73.3,2,2.1,18,41,21,4,57
2019-03-31,20:45,La Liga,Matchweek 29,Sun,Home,W,3,2,Huesca,667,752,88.7,12108,3325,312,341,91.5,254,273,93.0,88,113,77.9,3,3.6,14,54,17,5,42
2019-04-03,21:30,La Liga,Matchweek 30,Wed,Away,L,1,2,Valencia,651,734,88.7,12055,3362,313,331,94.6,235,258,91.1,97,126,77.0,1,0.6,9,57,8,2,42
2019-04-06,16:15,La Liga,Matchweek 31,Sat,Home,W,2,1,Eibar,453,569,79.6,9037,3053,200,233,85.8,167,193,86.5,82,128,64.1,2,1.2,10,30,13,6,33
2019-04-15,21:00,La Liga,Matchweek 32,Mon,Away,D,1,1,Leganés,642,733,87.6,12612,3082,283,307,92.2,243,258,94.2,105,144,72.9,0,0.8,9,49,7,1,30
2019-04-21,16:15,La Liga,Matchweek 33,Sun,Home,W,3,0,Athletic Club,486,578,84.1,9257,2943,218,237,92.0,186,204,91.2,77,116,66.4,3,1.4,11,39,12,6,34
2019-04-25,21:30,La Liga,Matchweek 34,Thu,Away,D,0,0,Getafe,480,572,83.9,8783,3212,234,259,90.3,182,206,88.3,59,93,63.4,0,1.3,8,35,12,0,38
2019-04-28,20:45,La Liga,Matchweek 35,Sun,Away,L,0,1,Rayo Vallecano,364,448,81.3,7702,2255,128,150,85.3,169,185,91.4,66,104,63.5,0,0.4,7,17,2,0,20
2019-05-05,16:15,La Liga,Matchweek 36,Sun,Home,W,3,2,Villarreal,570,648,88.0,11309,3135,250,263,95.1,207,226,91.6,101,132,76.5,1,1.6,17,42,10,2,42
2019-05-12,18:30,La Liga,Matchweek 37,Sun,Away,L,1,3,Real Sociedad,415,495,83.8,7599,2474,192,213,90.1,150,167,89.8,59,88,67.0,1,0.4,2,25,4,0,27
2019-05-19,12:00,La Liga,Matchweek 38,Sun,Home,L,0,2,Betis,422,492,85.8,7746,2389,174,189,92.1,178,202,88.1,59,79,74.7,0,0.5,8,31,7,3,35
2018-05-13,15:00 (16:00),Premier League,Matchweek 38,Sun,Away,L,0,3,Newcastle Utd,490,583,84.0,9460,2631,185,212,87.3,222,251,88.4,69,89,77.5,0,0.7,5,48,7,1,35
2018-05-19,17:15 (18:15),FA Cup,Final,Sat,Home,W,1,0,Manchester Utd,,,,,,,,,,,,,,,0,,,,,,
2019-05-09,20:00 (21:00),Europa Lg,Semi-finals,Thu,Home,W,1 (4),1 (3),de Eint Frankfurt,572,711,80.5,10564,3965,262,303,86.5,204,243,84.0,88,135,65.2,1,0.9,16,41,9,3,43
2019-05-12,15:00 (16:00),Premier League,Matchweek 38,Sun,Away,D,0,0,Leicester City,494,581,85.0,9171,2546,225,254,88.6,205,227,90.3,62,91,68.1,0,1.5,13,39,11,4,34
2019-05-29,23:00 (21:00),Europa Lg,Final,Wed,Home,W,4,1,eng Arsenal,394,464,84.9,6705,2409,203,215,94.4,130,151,86.1,45,74,60.8,3,1.3,14,22,15,2,32
