Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,KP,1/3,PPA,CrsPA,Prog
2018-12-19,20:30,Bundesliga,Matchweek 16,Wed,Home,W,1,0,RB Leipzig,494,618,79.9,9431,3067,193,228,84.6,234,266,88.0,61,106,57.5,1,1.3,7,31,5,2,35
2018-12-22,18:30,Bundesliga,Matchweek 17,Sat,Away,W,3,0,Eint Frankfurt,503,618,81.4,9918,3111,199,227,87.7,227,252,90.1,74,121,61.2,3,1.6,7,31,9,2,33
2019-01-18,20:30,Bundesliga,Matchweek 18,Fri,Away,W,3,1,Hoffenheim,520,598,87.0,11238,3507,162,179,90.5,256,275,93.1,98,126,77.8,2,2.2,15,38,18,2,46
2019-01-27,15:30,Bundesliga,Matchweek 19,Sun,Home,W,4,1,Stuttgart,668,751,88.9,13317,3831,233,252,92.5,324,347,93.4,101,130,77.7,3,1.2,12,49,18,4,61
2019-02-02,15:30,Bundesliga,Matchweek 20,Sat,Away,L,1,3,Leverkusen,412,515,80.0,8268,2903,162,187,86.6,181,219,82.6,67,99,67.7,1,1.5,13,32,13,1,37
2019-02-06,20:45,DFB-Pokal,Round of 16,Wed,Away,W,3,2,Hertha BSC,,,,,,,,,,,,,,,2,,,,,,
2019-02-09,18:30,Bundesliga,Matchweek 21,Sat,Home,W,3,1,Schalke 04,647,732,88.4,13200,3277,234,262,89.3,304,322,94.4,107,131,81.7,2,1.8,14,56,13,1,46
2019-02-15,20:30,Bundesliga,Matchweek 22,Fri,Away,W,3,2,Augsburg,662,742,89.2,13746,3834,223,241,92.5,321,349,92.0,116,142,81.7,3,1.7,16,52,10,1,52
2019-02-19,20:00 (21:00),Champions Lg,Round of 16,Tue,Away,D,0,0,eng Liverpool,460,569,80.8,9338,2498,156,176,88.6,230,265,86.8,70,111,63.1,0,0.4,6,17,1,0,11
2019-02-23,15:30,Bundesliga,Matchweek 23,Sat,Home,W,1,0,Hertha BSC,541,657,82.3,10825,3419,194,219,88.6,247,283,87.3,92,137,67.2,1,0.5,7,32,7,2,33
2019-03-02,18:30,Bundesliga,Matchweek 24,Sat,Away,W,5,1,M'Gladbach,673,741,90.8,13049,3612,275,291,94.5,293,308,95.1,100,132,75.8,2,2.9,16,33,13,1,41
2019-03-09,15:30,Bundesliga,Matchweek 25,Sat,Home,W,6,0,Wolfsburg,550,640,85.9,10606,3269,227,244,93.0,235,267,88.0,80,106,75.5,5,2.9,16,42,9,2,50
2019-03-13,21:00,Champions Lg,Round of 16,Wed,Home,L,1,3,eng Liverpool,497,611,81.3,9594,2900,198,218,90.8,225,252,89.3,69,118,58.5,0,0.1,3,26,5,0,35
2019-03-17,18:00,Bundesliga,Matchweek 26,Sun,Home,W,6,0,Mainz 05,698,799,87.4,13960,3883,241,264,91.3,331,365,90.7,119,149,79.9,5,1.5,17,58,19,5,67
2019-03-30,15:30,Bundesliga,Matchweek 27,Sat,Away,D,1,1,Freiburg,652,737,88.5,13507,3562,220,239,92.1,313,340,92.1,115,149,77.2,1,1.8,19,58,17,6,55
2019-04-03,18:30,DFB-Pokal,Quarter-finals,Wed,Home,W,5,4,Heidenheim,,,,,,,,,,,,,,,4,,,,,,
2019-04-06,18:30,Bundesliga,Matchweek 28,Sat,Home,W,5,0,Dortmund,552,633,87.2,11318,3198,200,209,95.7,241,268,89.9,102,139,73.4,3,2.8,17,37,12,5,45
2019-04-14,15:30,Bundesliga,Matchweek 29,Sun,Away,W,4,1,Düsseldorf,688,775,88.8,13833,3977,253,275,92.0,322,344,93.6,111,147,75.5,3,3.0,14,63,10,3,61
2019-04-20,15:30,Bundesliga,Matchweek 30,Sat,Home,W,1,0,Werder Bremen,584,693,84.3,11970,3240,216,245,88.2,251,284,88.4,112,147,76.2,1,1.9,20,53,17,2,48
2019-04-24,20:45,DFB-Pokal,Semi-finals,Wed,Away,W,3,2,Werder Bremen,,,,,,,,,,,,,,,1,,,,,,
2019-04-28,18:00,Bundesliga,Matchweek 31,Sun,Away,D,1,1,Nürnberg,573,668,85.8,12336,3322,184,204,90.2,283,315,89.8,106,144,73.6,0,0.7,5,59,11,2,53
2019-05-04,15:30,Bundesliga,Matchweek 32,Sat,Home,W,3,1,Hannover 96,680,765,88.9,12927,3708,253,279,90.7,327,358,91.3,87,104,83.7,3,3.0,23,78,27,8,70
2019-05-11,15:30,Bundesliga,Matchweek 33,Sat,Away,D,0,0,RB Leipzig,569,693,82.1,11270,3230,200,227,88.1,285,331,86.1,79,114,69.3,0,1.1,8,40,9,1,52
2019-05-18,15:30,Bundesliga,Matchweek 34,Sat,Home,W,5,1,Eint Frankfurt,411,516,79.7,7903,2655,193,221,87.3,153,184,83.2,63,100,63.0,4,3.7,18,26,12,2,35
2019-05-25,20:00,DFB-Pokal,Final,Sat,Away,W,3,0,RB Leipzig,,,,,,,,,,,,,,,2,,,,,,
2020-08-19,20:00 (21:00),Champions Lg,Semi-finals,Wed,Away,W,3,0,fr Lyon,592,692,85.5,11708,3340,206,237,86.9,291,312,93.3,83,121,68.6,3,2.5,13,33,15,1,45
2020-08-23,20:00 (21:00),Champions Lg,Final,Sun,Away,W,1,0,fr Paris S-G,476,572,83.2,9844,3005,172,195,88.2,218,244,89.3,79,120,65.8,1,0.7,8,41,10,3,39
2018-05-04,20:45,Ligue 1,Matchweek 36,Fri,Away,D,2,2,Amiens,543,648,83.8,9917,3427,248,275,90.2,220,251,87.6,65,94,69.1,2,2.3,19,37,22,4,63
2018-05-08,21:05,Coupe de France,Final,Tue,Neutral,W,2,0,Les Herbiers,,,,,,,,,,,,,,,1,,,,,,
2018-05-12,21:00,Ligue 1,Matchweek 37,Sat,Home,L,0,2,Rennes,490,568,86.3,9027,2357,195,218,89.4,230,253,90.9,56,81,69.1,0,0.6,9,41,6,1,37
2018-05-19,21:00,Ligue 1,Matchweek 38,Sat,Away,D,0,0,Caen,684,757,90.4,11821,3277,301,322,93.5,312,328,95.1,58,80,72.5,0,1.0,7,51,12,2,54
