Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,KP,1/3,PPA,CrsPA,Prog
2018-12-11,21:00,Champions Lg,Group stage,Tue,Away,D,1,1,es Barcelona,491,582,84.4,9414,3353,208,236,88.1,205,227,90.3,73,104,70.2,1,2.2,13,49,9,1,45
2018-12-15,15:00 (16:00),Premier League,Matchweek 17,Sat,Home,W,1,0,Burnley,557,666,83.6,11189,3013,190,207,91.8,282,313,90.1,81,128,63.3,1,1.4,12,62,17,3,52
2018-12-19,19:45 (20:45),EFL Cup,Quarter-finals,Wed,Away,W,2,0,Arsenal,,,,,,,,,,,,,,,2,,,,,,
2018-12-23,16:00 (17:00),Premier League,Matchweek 18,Sun,Away,W,6,2,Everton,535,635,84.3,10462,3606,228,252,90.5,221,243,90.9,79,122,64.8,2,1.8,10,29,8,2,35
2018-12-26,15:00 (16:00),Premier League,Matchweek 19,Wed,Home,W,5,0,Bournemouth,537,628,85.5,9987,3166,217,235,92.3,235,253,92.9,69,110,62.7,4,0.9,7,29,8,0,41
2018-12-29,15:00 (16:00),Premier League,Matchweek 20,Sat,Home,L,1,3,Wolves,614,705,87.1,11110,3008,254,273,93.0,286,315,90.8,65,99,65.7,1,0.2,8,39,6,0,36
2019-01-01,17:30 (18:30),Premier League,Matchweek 21,Tue,Away,W,3,0,Cardiff City,773,856,90.3,14787,4129,304,326,93.3,360,379,95.0,103,134,76.9,2,0.8,7,39,7,2,36
2019-01-04,19:45 (20:45),FA Cup,Third round,Fri,Away,W,7,0,Tranmere Rovers,,,,,,,,,,,,,,,6,,,,,,
2019-01-08,20:00 (21:00),EFL Cup,Semi-finals,Tue,Home,W,1,0,Chelsea,,,,,,,,,,,,,,,0,,,,,,
2019-01-13,16:30 (17:30),Premier League,Matchweek 22,Sun,Home,L,0,1,Manchester Utd,507,618,82.0,9954,3614,199,220,90.5,227,262,86.6,76,119,63.9,0,1.8,16,41,18,6,48
2019-01-20,16:00 (17:00),Premier League,Matchweek 23,Sun,Away,W,2,1,Fulham,610,735,83.0,12510,3566,209,244,85.7,290,320,90.6,103,150,68.7,2,1.1,11,50,18,6,41
2019-01-24,19:45 (20:45),EFL Cup,Semi-finals,Thu,Away,L,1 (2),2 (4),Chelsea,,,,,,,,,,,,,,,1,,,,,,
2019-01-27,16:00 (17:00),FA Cup,Fourth round,Sun,Away,L,0,2,Crystal Palace,,,,,,,,,,,,,,,0,,,,,,
2019-01-30,20:00 (21:00),Premier League,Matchweek 24,Wed,Home,W,2,1,Watford,515,622,82.8,10664,3408,208,228,91.2,205,237,86.5,96,134,71.6,2,0.7,12,56,14,2,58
2019-02-02,12:30 (13:30),Premier League,Matchweek 25,Sat,Home,W,1,0,Newcastle Utd,693,816,84.9,13436,3598,269,301,89.4,302,334,90.4,106,148,71.6,1,1.5,17,75,11,2,56
2019-02-10,13:30 (14:30),Premier League,Matchweek 26,Sun,Home,W,3,1,Leicester City,429,527,81.4,8749,2774,159,183,86.9,201,227,88.5,67,108,62.0,3,0.6,8,30,9,3,32
2019-02-13,20:00 (21:00),Champions Lg,Round of 16,Wed,Home,W,3,0,de Dortmund,544,627,86.8,10763,3035,210,228,92.1,251,273,91.9,77,110,70.0,3,1.2,12,45,5,4,41
2019-02-23,12:30 (13:30),Premier League,Matchweek 27,Sat,Away,L,1,2,Burnley,452,568,79.6,9212,2857,168,195,86.2,208,238,87.4,71,117,60.7,1,0.8,14,28,12,4,32
2019-02-27,20:00 (21:00),Premier League,Matchweek 28,Wed,Away,L,0,2,Chelsea,512,597,85.8,10316,3104,194,214,90.7,223,243,91.8,92,124,74.2,0,0.4,8,47,7,1,51
2019-03-02,12:30 (13:30),Premier League,Matchweek 29,Sat,Home,D,1,1,Arsenal,409,521,78.5,8711,2793,137,155,88.4,187,223,83.9,76,119,63.9,0,0.4,5,30,9,2,35
2019-03-05,21:00,Champions Lg,Round of 16,Tue,Away,W,1,0,de Dortmund,379,470,80.6,7161,2551,166,183,90.7,155,181,85.6,54,81,66.7,1,1.0,4,20,2,0,25
2019-03-09,15:00 (16:00),Premier League,Matchweek 30,Sat,Away,L,1,2,Southampton,425,555,76.6,8178,2567,161,189,85.2,204,245,83.3,56,110,50.9,1,0.8,13,29,8,2,36
2019-03-31,16:30 (17:30),Premier League,Matchweek 32,Sun,Away,L,1,2,Liverpool,417,521,80.0,9039,2913,123,139,88.5,208,234,88.9,80,131,61.1,1,1.2,10,17,8,3,27
2019-04-03,19:45 (20:45),Premier League,Matchweek 31,Wed,Home,W,2,0,Crystal Palace,628,729,86.1,12161,3745,243,279,87.1,288,313,92.0,90,120,75.0,1,1.9,18,55,16,7,64
2019-04-09,20:00 (21:00),Champions Lg,Quarter-finals,Tue,Home,W,1,0,eng Manchester City,324,425,76.2,6172,1988,136,153,88.9,140,160,87.5,45,97,46.4,0,0.6,8,21,9,2,32
2019-04-13,12:30 (13:30),Premier League,Matchweek 34,Sat,Home,W,4,0,Huddersfield,664,758,87.6,11797,3236,295,326,90.5,302,326,92.6,60,87,69.0,4,1.9,17,51,15,7,48
2019-04-17,20:00 (21:00),Champions Lg,Quarter-finals,Wed,Away,L,3,4,eng Manchester City,248,332,74.7,5123,1887,110,128,85.9,95,116,81.9,42,80,52.5,2,0.6,7,18,7,1,13
2019-04-20,12:30 (13:30),Premier League,Matchweek 35,Sat,Away,L,0,1,Manchester City,295,392,75.3,5826,2010,123,138,89.1,136,156,87.2,35,88,39.8,0,1.2,9,16,5,1,14
2019-04-23,19:45 (20:45),Premier League,Matchweek 33,Tue,Home,W,1,0,Brighton,638,748,85.3,11486,3042,289,322,89.8,283,313,90.4,63,96,65.6,1,1.2,21,54,20,1,47
2019-04-27,12:30 (13:30),Premier League,Matchweek 36,Sat,Home,L,0,1,West Ham,528,651,81.1,9893,3293,206,239,86.2,257,298,86.2,59,97,60.8,0,0.8,9,32,6,1,48
2019-04-30,20:00 (21:00),Champions Lg,Semi-finals,Tue,Home,L,0,1,nl Ajax,382,536,71.3,8254,3427,126,152,82.9,177,230,77.0,70,121,57.9,0,0.4,10,35,12,4,48
2019-05-04,12:30 (13:30),Premier League,Matchweek 37,Sat,Away,L,0,1,Bournemouth,340,432,78.7,6948,2448,121,140,86.4,152,172,88.4,60,107,56.1,0,0.5,7,25,7,2,33
2019-05-08,21:00,Champions Lg,Semi-finals,Wed,Away,W,3,2,nl Ajax,481,591,81.4,9702,3434,179,204,87.7,204,232,87.9,82,117,70.1,2,1.8,15,44,11,0,54
2019-05-12,15:00 (16:00),Premier League,Matchweek 38,Sun,Home,D,2,2,Everton,467,566,82.5,9262,2759,175,196,89.3,205,228,89.9,79,116,68.1,0,0.6,7,19,8,1,25
2019-06-01,21:00,Champions Lg,Final,Sat,Home,L,0,2,eng Liverpool,447,564,79.3,9186,2927,169,192,88.0,201,227,88.5,73,136,53.7,0,1.0,11,28,6,3,27
