Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,KP,1/3,PPA,CrsPA,Prog
2017-12-23,15:00 (16:00),Premier League,Matchweek 19,Sat,Home,W,4,0,Bournemouth,823,922,89.3,13778,3235,386,416,92.8,347,374,92.8,67,94,71.3,4,1.3,10,86,14,1,51
2017-12-27,19:45 (20:45),Premier League,Matchweek 20,Wed,Away,W,1,0,Newcastle Utd,763,852,89.6,13590,3396,348,370,94.1,337,360,93.6,71,104,68.3,1,1.3,17,80,12,3,51
2017-12-31,12:00 (13:00),Premier League,Matchweek 21,Sun,Away,D,0,0,Crystal Palace,568,661,85.9,11582,3204,175,202,86.6,303,328,92.4,85,117,72.6,0,0.6,9,52,15,3,56
2018-01-02,20:00 (21:00),Premier League,Matchweek 22,Tue,Home,W,3,1,Watford,780,871,89.6,13171,3748,383,409,93.6,316,345,91.6,68,91,74.7,1,2.2,13,61,17,4,54
2018-01-06,15:00 (16:00),FA Cup,Third round,Sat,Home,W,4,1,Burnley,,,,,,,,,,,,,,,4,,,,,,
2018-01-09,19:45 (20:45),EFL Cup,Semi-finals,Tue,Home,W,2,1,Bristol City,,,,,,,,,,,,,,,2,,,,,,
2018-01-14,16:00 (17:00),Premier League,Matchweek 23,Sun,Away,L,3,4,Liverpool,570,673,84.7,10865,3490,226,255,88.6,272,304,89.5,68,96,70.8,2,0.8,10,29,8,2,38
2018-01-20,17:30 (18:30),Premier League,Matchweek 24,Sat,Home,W,3,1,Newcastle Utd,755,871,86.7,14084,3691,315,347,90.8,332,364,91.2,101,136,74.3,2,1.3,17,80,27,2,70
2018-01-23,19:45 (20:45),EFL Cup,Semi-finals,Tue,Away,W,3,2,Bristol City,,,,,,,,,,,,,,,3,,,,,,
2018-01-28,16:00 (17:00),FA Cup,Fourth round,Sun,Away,W,2,0,Cardiff City,,,,,,,,,,,,,,,1,,,,,,
2018-01-31,20:00 (21:00),Premier League,Matchweek 25,Wed,Home,W,3,0,West Brom,604,704,85.8,10285,2808,291,314,92.7,230,261,88.1,63,95,66.3,3,2.0,12,57,19,1,61
2018-02-03,12:30 (13:30),Premier League,Matchweek 26,Sat,Away,D,1,1,Burnley,609,720,84.6,12441,3353,218,245,89.0,290,323,89.8,98,129,76.0,1,1.8,14,44,15,1,52
2018-02-10,17:30 (18:30),Premier League,Matchweek 27,Sat,Home,W,5,1,Leicester City,623,725,85.9,11037,3311,300,334,89.8,246,280,87.9,64,85,75.3,4,1.6,16,50,21,1,58
2018-02-13,20:45,Champions Lg,Round of 16,Tue,Away,W,4,0,ch Basel,,,,,,,,,,,,,,,3,,,,,,
2018-02-19,19:55 (20:55),FA Cup,Fifth round,Mon,Away,L,0,1,Wigan Athletic,,,,,,,,,,,,,,,0,,,,,,
2018-02-25,16:30 (17:30),EFL Cup,Final,Sun,Away,W,3,0,Arsenal,,,,,,,,,,,,,,,3,,,,,,
2018-03-01,19:45 (20:45),Premier League,Matchweek 28,Thu,Away,W,3,0,Arsenal,581,678,85.7,10164,3135,286,313,91.4,218,247,88.3,60,86,69.8,3,1.4,6,24,5,1,22
2018-03-04,16:00 (17:00),Premier League,Matchweek 29,Sun,Home,W,1,0,Chelsea,929,1008,92.2,16077,3779,473,494,95.7,357,382,93.5,88,113,77.9,1,0.7,12,68,9,2,51
2018-03-07,19:45 (20:45),Champions Lg,Round of 16,Wed,Home,L,1,2,ch Basel,,,,,,,,,,,,,,,1,,,,,,
2018-03-12,20:00 (21:00),Premier League,Matchweek 30,Mon,Away,W,2,0,Stoke City,684,781,87.6,14127,3594,134,161,83.2,489,521,93.9,61,94,64.9,2,1.6,15,41,11,2,37
2018-03-31,17:30 (18:30),Premier League,Matchweek 32,Sat,Away,W,3,1,Everton,894,978,91.4,17443,4816,291,314,92.7,504,536,94.0,94,118,79.7,3,1.4,16,57,14,2,55
2018-04-04,19:45 (20:45),Champions Lg,Quarter-finals,Wed,Away,L,0,3,eng Liverpool,,,,,,,,,,,,,,,0,,,,,,
2018-04-07,17:30 (18:30),Premier League,Matchweek 33,Sat,Home,L,2,3,Manchester Utd,528,619,85.3,10146,2847,216,232,93.1,240,271,88.6,70,104,67.3,2,2.1,16,33,15,1,37
2018-04-10,19:45 (20:45),Champions Lg,Quarter-finals,Tue,Home,L,1,2,eng Liverpool,,,,,,,,,,,,,,,1,,,,,,
2018-04-14,19:45 (20:45),Premier League,Matchweek 34,Sat,Away,W,3,1,Tottenham,444,540,82.2,8967,3137,169,188,89.9,202,227,89.0,67,111,60.4,1,0.9,8,26,6,0,41
2018-04-22,16:30 (17:30),Premier League,Matchweek 35,Sun,Home,W,5,0,Swansea City,931,1023,91.0,15609,4171,486,510,95.3,351,375,93.6,84,119,70.6,3,1.8,11,86,20,1,64
2018-04-29,14:15 (15:15),Premier League,Matchweek 36,Sun,Away,W,4,1,West Ham,806,883,91.3,13524,3736,360,380,94.7,342,371,92.2,70,91,76.9,3,2.3,16,62,12,1,60
2018-05-06,13:30 (14:30),Premier League,Matchweek 37,Sun,Home,D,0,0,Huddersfield,644,759,84.8,12627,3194,255,284,89.8,254,286,88.8,115,158,72.8,0,0.8,12,74,15,4,52
2018-05-09,20:00 (21:00),Premier League,Matchweek 31,Wed,Home,W,3,1,Brighton,780,864,90.3,13147,3505,394,420,93.8,310,342,90.6,67,86,77.9,3,1.3,15,69,16,2,61
2018-05-13,15:00 (16:00),Premier League,Matchweek 38,Sun,Away,W,1,0,Southampton,513,620,82.7,9917,2544,199,224,88.8,239,276,86.6,70,100,70.0,1,0.6,7,49,15,0,39
2019-05-06,20:00 (21:00),Premier League,Matchweek 37,Mon,Home,W,1,0,Leicester City,575,677,84.9,11490,2818,216,244,88.5,284,312,91.0,73,105,69.5,1,0.8,10,69,12,0,60
2019-05-12,15:00 (16:00),Premier League,Matchweek 38,Sun,Away,W,4,1,Brighton,751,825,91.0,13317,3615,333,352,94.6,340,366,92.9,72,99,72.7,3,1.6,15,53,19,0,52
2019-05-18,17:00 (18:00),FA Cup,Final,Sat,Home,W,6,0,Watford,,,,,,,,,,,,,,,5,,,,,,
