Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,KP,1/3,PPA,CrsPA,Prog
2018-01-27,16:15,La Liga,Matchweek 21,Sat,Away,W,4,1,Valencia,505,593,85.2,8904,2831,268,296,90.5,179,204,87.7,56,87,64.4,2,1.0,8,40,5,2,31
2018-02-03,20:45,La Liga,Matchweek 22,Sat,Away,D,2,2,Levante,632,732,86.3,11775,3395,297,328,90.5,257,300,85.7,75,97,77.3,2,1.1,14,59,15,5,52
2018-02-10,20:45,La Liga,Matchweek 23,Sat,Home,W,5,2,Real Sociedad,553,630,87.8,10752,3598,187,208,89.9,283,307,92.2,71,98,72.4,4,3.2,17,42,12,1,39
2018-02-14,20:45,Champions Lg,Round of 16,Wed,Home,W,3,1,fr Paris S-G,,,,,,,,,,,,,,,1,,,,,,
2018-02-18,20:45,La Liga,Matchweek 24,Sun,Away,W,5,3,Betis,334,426,78.4,6127,1727,147,168,87.5,144,168,85.7,39,80,48.8,4,1.5,11,26,6,2,21
2018-02-21,18:45,La Liga,Matchweek 16,Wed,Away,W,3,1,Leganés,572,674,84.9,10171,3336,269,298,90.3,242,283,85.5,57,83,68.7,2,0.8,11,29,14,3,46
2018-02-24,16:15,La Liga,Matchweek 25,Sat,Home,W,4,0,Alavés,532,602,88.4,9758,2958,252,276,91.3,212,237,89.5,66,82,80.5,3,2.0,24,34,13,1,54
2018-02-27,20:00,La Liga,Matchweek 26,Tue,Away,L,0,1,Espanyol,502,620,81.0,9437,2592,214,246,87.0,205,240,85.4,75,113,66.4,0,0.3,6,39,11,2,36
2018-03-03,20:45,La Liga,Matchweek 27,Sat,Home,W,3,1,Getafe,751,845,88.9,12872,3650,385,408,94.4,277,305,90.8,80,113,70.8,3,1.4,11,60,22,3,49
2018-03-06,20:45,Champions Lg,Round of 16,Tue,Away,W,2,1,fr Paris S-G,,,,,,,,,,,,,,,2,,,,,,
2018-03-10,13:00,La Liga,Matchweek 28,Sat,Away,W,2,1,Eibar,411,541,76.0,7942,2776,165,188,87.8,174,211,82.5,61,120,50.8,2,1.7,11,28,10,6,25
2018-03-18,20:45,La Liga,Matchweek 29,Sun,Home,W,6,3,Girona,568,649,87.5,9278,2881,301,322,93.5,221,244,90.6,41,68,60.3,5,2.5,15,44,13,4,48
2018-03-31,17:30 (18:30),La Liga,Matchweek 30,Sat,Away,W,3,0,Las Palmas,389,465,83.7,6887,2700,190,215,88.4,150,169,88.8,44,68,64.7,1,2.4,11,34,9,1,41
2018-04-03,20:45,Champions Lg,Quarter-finals,Tue,Away,W,3,0,it Juventus,,,,,,,,,,,,,,,3,,,,,,
2018-04-08,16:15,La Liga,Matchweek 31,Sun,Home,D,1,1,Atlético Madrid,661,748,88.4,11418,3327,338,365,92.6,244,263,92.8,69,98,70.4,1,1.4,20,61,24,5,61
2018-04-11,20:45,Champions Lg,Quarter-finals,Wed,Home,L,1,3,it Juventus,,,,,,,,,,,,,,,0,,,,,,
2018-04-15,20:45,La Liga,Matchweek 32,Sun,Away,W,2,1,Málaga,592,674,87.8,11412,3477,225,251,89.6,286,312,91.7,74,101,73.3,1,2.1,11,48,18,3,60
2018-04-18,21:30,La Liga,Matchweek 33,Wed,Home,D,1,1,Athletic Club,527,639,82.5,10590,3357,226,256,88.3,214,249,85.9,85,122,69.7,1,1.8,27,57,21,8,49
2018-04-25,20:45,Champions Lg,Semi-finals,Wed,Away,W,2,1,de Bayern Munich,,,,,,,,,,,,,,,2,,,,,,
2018-04-28,18:30,La Liga,Matchweek 35,Sat,Home,W,2,1,Leganés,503,590,85.3,9569,2781,234,261,89.7,181,197,91.9,81,117,69.2,0,0.5,7,31,7,2,29
2018-05-01,20:45,Champions Lg,Semi-finals,Tue,Home,D,2,2,de Bayern Munich,,,,,,,,,,,,,,,1,,,,,,
2018-05-06,20:45,La Liga,Matchweek 36,Sun,Away,D,2,2,Barcelona,500,565,88.5,9412,2583,223,237,94.1,198,227,87.2,69,87,79.3,2,2.0,15,42,10,3,37
2018-05-09,21:30,La Liga,Matchweek 34,Wed,Away,L,2,3,Sevilla,615,703,87.5,11049,2929,282,312,90.4,259,284,91.2,66,91,72.5,1,0.6,8,50,12,3,44
2018-05-12,20:45,La Liga,Matchweek 37,Sat,Home,W,6,0,Celta Vigo,592,672,88.1,10538,3401,318,354,89.8,188,210,89.5,74,94,78.7,5,1.6,13,53,14,3,43
2018-05-19,20:45,La Liga,Matchweek 38,Sat,Away,D,2,2,Villarreal,611,673,90.8,11070,3156,298,312,95.5,241,262,92.0,68,89,76.4,1,0.5,9,43,5,1,41
2018-05-26,21:45 (20:45),Champions Lg,Final,Sat,Neutral,W,3,1,eng Liverpool,,,,,,,,,,,,,,,2,,,,,,
