Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,KP,1/3,PPA,CrsPA,Prog
2019-12-05,20:15 (21:15),Premier League,Matchweek 15,Thu,Home,L,1,2,Brighton,351,427,82.2,6902,2242,153,164,93.3,129,151,85.4,61,98,62.2,1,0.8,10,31,7,4,25
2019-12-09,20:00 (21:00),Premier League,Matchweek 16,Mon,Away,W,3,1,West Ham,618,710,87.0,12007,3270,225,248,90.7,302,329,91.8,87,114,76.3,3,1.3,8,28,10,2,34
2019-12-12,18:55,Europa Lg,Group stage,Thu,Away,D,2,2,be Standard Liège,466,561,83.1,8650,2698,197,224,87.9,202,227,89.0,60,90,66.7,2,1.1,11,28,7,1,32
2019-12-15,16:30 (17:30),Premier League,Matchweek 17,Sun,Home,L,0,3,Manchester City,422,508,83.1,7918,2095,180,195,92.3,180,198,90.9,56,101,55.4,0,0.4,4,18,4,2,22
2019-12-21,12:30 (13:30),Premier League,Matchweek 18,Sat,Away,D,0,0,Everton,433,524,82.6,9136,2599,132,154,85.7,214,234,91.5,83,121,68.6,0,0.2,4,27,3,0,27
2019-12-26,15:00 (16:00),Premier League,Matchweek 19,Thu,Away,D,1,1,Bournemouth,556,646,86.1,11283,3007,197,218,90.4,251,276,90.9,100,131,76.3,0,1.0,13,40,17,3,53
2019-12-29,14:00 (15:00),Premier League,Matchweek 20,Sun,Home,L,1,2,Chelsea,352,442,79.6,6821,2156,135,150,90.0,154,181,85.1,53,88,60.2,1,0.2,4,14,5,2,18
2020-01-01,20:00 (21:00),Premier League,Matchweek 21,Wed,Home,W,2,0,Manchester Utd,467,557,83.8,9427,2669,182,203,89.7,198,217,91.2,82,118,69.5,0,0.5,6,22,11,2,28
2020-01-06,19:56 (20:56),FA Cup,Third round,Mon,Home,W,1,0,Leeds United,,,,,,,,,,,,,,,0,,,,,,
2020-01-11,12:30 (13:30),Premier League,Matchweek 22,Sat,Away,D,1,1,Crystal Palace,407,512,79.5,8416,2745,142,169,84.0,197,221,89.1,65,99,65.7,1,0.6,3,29,6,1,27
2020-01-18,15:00 (16:00),Premier League,Matchweek 23,Sat,Home,D,1,1,Sheffield Utd,481,591,81.4,9101,2449,183,206,88.8,227,262,86.6,62,102,60.8,0,0.4,8,29,6,1,40
2020-01-21,20:15 (21:15),Premier League,Matchweek 24,Tue,Away,D,2,2,Chelsea,316,407,77.6,6509,1867,116,136,85.3,138,162,85.2,58,95,61.1,2,0.0,1,21,5,1,22
2020-01-27,20:00 (21:00),FA Cup,Fourth round,Mon,Away,W,2,1,Bournemouth,,,,,,,,,,,,,,,2,,,,,,
2020-02-02,14:00 (15:00),Premier League,Matchweek 25,Sun,Away,D,0,0,Burnley,399,490,81.4,7735,2394,156,170,91.8,188,212,88.7,53,94,56.4,0,1.0,11,30,7,3,31
2020-02-16,16:30 (17:30),Premier League,Matchweek 26,Sun,Home,W,4,0,Newcastle Utd,600,678,88.5,12122,2877,200,216,92.6,308,333,92.5,90,118,76.3,4,1.9,13,49,13,1,42
2020-02-20,22:00 (21:00),Europa Lg,Round of 32,Thu,Away,W,1,0,gr Olympiacos,400,480,83.3,7953,2205,136,154,88.3,212,234,90.6,47,76,61.8,1,1.4,8,21,14,3,46
2020-02-23,16:30 (17:30),Premier League,Matchweek 27,Sun,Home,W,3,2,Everton,434,512,84.8,8537,2524,169,182,92.9,196,219,89.5,61,90,67.8,3,1.2,9,32,7,2,36
2020-02-27,20:00 (21:00),Europa Lg,Round of 32,Thu,Home,L,1,2,gr Olympiacos,775,900,86.1,15049,3505,271,302,89.7,403,443,91.0,87,131,66.4,0,1.3,13,65,22,4,65
2020-03-02,19:45 (20:45),FA Cup,Fifth round,Mon,Away,W,2,0,Portsmouth,,,,,,,,,,,,,,,1,,,,,,
2020-03-07,15:00 (16:00),Premier League,Matchweek 29,Sat,Home,W,1,0,West Ham,542,639,84.8,10282,2644,219,240,91.3,242,271,89.3,69,103,67.0,1,1.1,8,42,7,1,40
2020-06-17,20:15 (21:15),Premier League,Matchweek 28,Wed,Away,L,0,3,Manchester City,282,349,80.8,5697,1467,86,97,88.7,149,160,93.1,41,75,54.7,0,0.2,2,6,4,1,18
2020-06-20,15:00 (16:00),Premier League,Matchweek 30,Sat,Away,L,1,2,Brighton,448,520,86.2,9075,2283,130,150,86.7,242,258,93.8,65,91,71.4,1,1.1,9,33,11,2,46
2020-06-25,18:00 (19:00),Premier League,Matchweek 31,Thu,Away,W,2,0,Southampton,338,423,79.9,6990,2192,119,140,85.0,163,188,86.7,50,76,65.8,0,0.9,5,15,8,2,17
2020-06-28,13:00 (14:00),FA Cup,Quarter-finals,Sun,Away,W,2,1,Sheffield Utd,,,,,,,,,,,,,,,0,,,,,,
2020-07-01,18:00 (19:00),Premier League,Matchweek 32,Wed,Home,W,4,0,Norwich City,410,495,82.8,8417,2514,154,167,92.2,183,214,85.5,69,98,70.4,1,0.6,7,36,12,4,37
2020-07-04,17:30 (18:30),Premier League,Matchweek 33,Sat,Away,W,2,0,Wolves,403,491,82.1,8167,2166,155,178,87.1,175,195,89.7,69,105,65.7,1,0.9,3,24,2,1,30
2020-07-07,20:15 (21:15),Premier League,Matchweek 34,Tue,Home,D,1,1,Leicester City,260,370,70.3,4718,1780,124,144,86.1,87,110,79.1,41,94,43.6,1,1.6,8,19,9,1,28
2020-07-12,16:30 (17:30),Premier League,Matchweek 35,Sun,Away,L,1,2,Tottenham,571,652,87.6,11123,2880,199,212,93.9,288,312,92.3,77,110,70.0,1,0.4,5,31,7,1,33
2020-07-15,20:15 (21:15),Premier League,Matchweek 36,Wed,Home,W,2,1,Liverpool,192,307,62.5,3720,1515,93,118,78.8,70,95,73.7,25,76,32.9,1,0.3,2,11,6,2,11
2020-07-18,19:45 (20:45),FA Cup,Semi-finals,Sat,Neutral,W,2,0,Manchester City,,,,,,,,,,,,,,,2,,,,,,
2020-07-21,20:15 (21:15),Premier League,Matchweek 37,Tue,Away,L,0,1,Aston Villa,551,648,85.0,11284,2720,182,212,85.8,279,311,89.7,84,110,76.4,0,0.4,5,46,6,0,37
2020-07-26,16:00 (17:00),Premier League,Matchweek 38,Sun,Home,W,3,2,Watford,378,460,82.2,7761,2528,133,151,88.1,188,209,90.0,54,90,60.0,2,0.8,9,26,9,2,33
2020-08-01,17:30 (18:30),FA Cup,Final,Sat,Neutral,W,2,1,Chelsea,,,,,,,,,,,,,,,1,,,,,,
2018-05-09,20:00 (21:00),Premier League,Matchweek 31,Wed,Home,W,3,1,Brighton,780,864,90.3,13147,3505,394,420,93.8,310,342,90.6,67,86,77.9,3,1.3,15,69,16,2,61
2018-05-13,15:00 (16:00),Premier League,Matchweek 38,Sun,Away,W,1,0,Southampton,513,620,82.7,9917,2544,199,224,88.8,239,276,86.6,70,100,70.0,1,0.6,7,49,15,0,39
2019-05-06,20:00 (21:00),Premier League,Matchweek 37,Mon,Home,W,1,0,Leicester City,575,677,84.9,11490,2818,216,244,88.5,284,312,91.0,73,105,69.5,1,0.8,10,69,12,0,60
2019-05-12,15:00 (16:00),Premier League,Matchweek 38,Sun,Away,W,4,1,Brighton,751,825,91.0,13317,3615,333,352,94.6,340,366,92.9,72,99,72.7,3,1.6,15,53,19,0,52
2019-05-18,17:00 (18:00),FA Cup,Final,Sat,Home,W,6,0,Watford,,,,,,,,,,,,,,,5,,,,,,
