date_match,contests,home_team,home_score,away_score,away_team,liverpool_score,at_anfield,season,rest_days
2018-08-04,Liverpool Pre-Season,Liverpool - England ,5,0,SSC,V,True,2018 - 2019,7
2018-08-07,Liverpool Pre-Season,Liverpool - England ,3,1,Torino,V,True,2018 - 2019,3
2019-07-11,Liverpool Pre-Season,Tranmere Rovers FC - England ,0,6,Liverpool,V,False,2018 - 2019,40
2019-07-14,Liverpool Pre-Season,Bradford City FC - England ,1,3,Liverpool,V,False,2018 - 2019,3
2019-07-20,Liverpool Pre-Season,Borussia Dortmund - Germany ,3,2,Liverpool,D,False,2018 - 2019,6
2019-07-22,Liverpool Pre-Season,Sevilla FC - Spain ,2,1,Liverpool,D,False,2018 - 2019,2
2019-07-25,Liverpool Pre-Season,Sporting CP - Portugal ,2,2,Liverpool,N,False,2018 - 2019,3
2019-07-28,Liverpool Pre-Season,Liverpool - England ,0,3,SSC,D,True,2018 - 2019,3
2019-07-31,Liverpool Pre-Season,Liverpool - England ,3,1,Olympique,V,True,2018 - 2019,3
