date_match,contests,home_team,home_score,away_score,away_team,liverpool_score,at_anfield,season,rest_days
2013-01-06,England FA Cup,Mansfield Town ,1,2,Liverpool,V,False,2012 - 2013,4
2013-01-27,England FA Cup,Oldham Athletic ,3,2,Liverpool,D,False,2012 - 2013,8
