date_match,contests,home_team,home_score,away_score,away_team,liverpool_score,at_anfield,season,rest_days
2012-09-26,English League Cup,West Bromwich Albion FC ,1,2,Liverpool,V,False,2012 - 2013,3
2012-10-31,English League Cup,Liverpool ,1,3,Swansea,D,True,2012 - 2013,3
